,node,z,head,psi,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
24530,66,-65.00 ,-122.768,4.810296395,0.2263,0.01817,0.0006183,-0.002294,0,-1,-9.19E-05,20,23.3
24635,66,-65.00 ,-122.868,4.811110608,0.2262,0.01813,0.0006177,-0.002299,0,-1,-9.21E-05,20,23.4
24740,66,-65.00 ,-122.969,4.811932291,0.2262,0.0181,0.0006172,-0.002308,0,-1,-9.25E-05,20,23.5
24845,66,-65.00 ,-123.07,4.812753299,0.2261,0.01807,0.0006166,-0.002331,0,-1,-9.34E-05,20,23.6
24950,66,-65.00 ,-123.172,4.813581753,0.2261,0.01804,0.0006161,-0.002347,0,-1,-9.40E-05,20,23.7
25055,66,-65.00 ,-123.273,4.814401408,0.226,0.01801,0.0006155,-0.00236,0,-1,-9.45E-05,20,23.8
25160,66,-65.00 ,-123.373,4.815212287,0.226,0.01797,0.0006149,-0.002369,0,-1,-9.49E-05,20,23.9
25265,66,-65.00 ,-123.473,4.816022509,0.2259,0.01794,0.0006144,-0.002376,0,-1,-9.52E-05,20,24
25370,66,-65.00 ,-123.572,4.816823982,0.2258,0.01791,0.0006138,-0.002382,0,-1,-9.54E-05,20,24.1
25475,66,-65.00 ,-123.671,4.817624814,0.2258,0.01788,0.0006133,-0.002386,0,-1,-9.56E-05,20,24.2
25580,66,-65.00 ,-123.77,4.818425005,0.2257,0.01785,0.0006128,-0.002399,0,-1,-9.61E-05,20,24.3
25685,66,-65.00 ,-123.87,4.819232629,0.2257,0.01782,0.0006122,-0.002413,0,-1,-9.67E-05,20,24.4
25790,66,-65.00 ,-123.969,4.820031534,0.2256,0.01779,0.0006116,-0.002426,0,-1,-9.72E-05,20,24.5
25895,66,-65.00 ,-124.068,4.820829802,0.2256,0.01776,0.0006111,-0.002436,0,-1,-9.76E-05,20,24.6
26000,66,-65.00 ,-124.167,4.821627434,0.2255,0.01772,0.0006106,-0.002445,0,-1,-9.79E-05,20,24.7
26105,66,-65.00 ,-124.265,4.822416382,0.2255,0.01769,0.00061,-0.002451,0,-1,-9.82E-05,20,24.8
26210,66,-65.00 ,-124.362,4.823196667,0.2254,0.01766,0.0006095,-0.002457,0,-1,-9.84E-05,20,24.9
26315,66,-65.00 ,-124.46,4.823984379,0.2254,0.01763,0.0006089,-0.002464,0,-1,-9.87E-05,20,25
