,node,depth,head,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
19335,16.0,-15.0,-265.105,0.177,0.001561,0.0002067,0.01314,0.0,-1.0,0.000526,20.0,18.400000000000002
19440,16.0,-15.0,-265.069,0.177,0.001562,0.0002067,0.01314,0.0,-1.0,0.000526,20.0,18.5
19545,16.0,-15.0,-265.033,0.177,0.001562,0.0002067,0.01313,0.0,-1.0,0.000526,20.0,18.6
19650,16.0,-15.0,-264.999,0.177,0.001563,0.0002068,0.01313,0.0,-1.0,0.000526,20.0,18.7
19755,16.0,-15.0,-264.965,0.177,0.001563,0.0002068,0.01313,0.0,-1.0,0.000526,20.0,18.8
19860,16.0,-15.0,-264.931,0.177,0.001564,0.0002069,0.01313,0.0,-1.0,0.000526,20.0,18.900000000000002
19965,16.0,-15.0,-264.899,0.177,0.001564,0.0002069,0.01313,0.0,-1.0,0.000526,20.0,19.0
20070,16.0,-15.0,-264.867,0.177,0.001565,0.0002069,0.01313,0.0,-1.0,0.000526,20.0,19.1
20175,16.0,-15.0,-264.836,0.177,0.001565,0.000207,0.01312,0.0,-1.0,0.000526,20.0,19.200000000000003
20280,16.0,-15.0,-264.806,0.177,0.001566,0.000207,0.01312,0.0,-1.0,0.000526,20.0,19.3
20385,16.0,-15.0,-264.776,0.1771,0.001566,0.000207,0.01312,0.0,-1.0,0.000526,20.0,19.400000000000002
20490,16.0,-15.0,-264.748,0.1771,0.001567,0.000207,0.01312,0.0,-1.0,0.000526,20.0,19.5
20595,16.0,-15.0,-264.72,0.1771,0.001567,0.0002071,0.01311,0.0,-1.0,0.000525,20.0,19.6
20700,16.0,-15.0,-264.692,0.1771,0.001568,0.0002071,0.01311,0.0,-1.0,0.000525,20.0,19.700000000000003
20805,16.0,-15.0,-264.666,0.1771,0.001568,0.0002071,0.01311,0.0,-1.0,0.000525,20.0,19.8
20910,16.0,-15.0,-264.64,0.1771,0.001569,0.0002072,0.01311,0.0,-1.0,0.000525,20.0,19.900000000000002
21015,16.0,-15.0,-264.615,0.1771,0.001569,0.0002072,0.0131,0.0,-1.0,0.000525,20.0,20.0
21120,16.0,-15.0,-264.591,0.1771,0.001569,0.0002072,0.0131,0.0,-1.0,0.000525,20.0,20.1
21225,16.0,-15.0,-264.567,0.1771,0.00157,0.0002072,0.0131,0.0,-1.0,0.000525,20.0,20.200000000000003
21330,16.0,-15.0,-264.544,0.1771,0.00157,0.0002073,0.01309,0.0,-1.0,0.000525,20.0,20.3
21435,16.0,-15.0,-264.522,0.1771,0.001571,0.0002073,0.01309,0.0,-1.0,0.000524,20.0,20.400000000000002
21540,16.0,-15.0,-264.501,0.1771,0.001571,0.0002073,0.01308,0.0,-1.0,0.000524,20.0,20.5
21645,16.0,-15.0,-264.48,0.1771,0.001571,0.0002073,0.01308,0.0,-1.0,0.000524,20.0,20.6
21750,16.0,-15.0,-264.46,0.1771,0.001572,0.0002074,0.01308,0.0,-1.0,0.000524,20.0,20.700000000000003
21855,16.0,-15.0,-264.441,0.1771,0.001572,0.0002074,0.01307,0.0,-1.0,0.000524,20.0,20.8
21960,16.0,-15.0,-264.422,0.1771,0.001572,0.0002074,0.01307,0.0,-1.0,0.000524,20.0,20.900000000000002
22065,16.0,-15.0,-264.404,0.1771,0.001573,0.0002074,0.01306,0.0,-1.0,0.000523,20.0,21.0
22170,16.0,-15.0,-264.387,0.1771,0.001573,0.0002074,0.01306,0.0,-1.0,0.000523,20.0,21.1
22275,16.0,-15.0,-264.371,0.1771,0.001573,0.0002075,0.01305,0.0,-1.0,0.000523,20.0,21.200000000000003
22380,16.0,-15.0,-264.355,0.1771,0.001573,0.0002075,0.01305,0.0,-1.0,0.000523,20.0,21.3
22485,16.0,-15.0,-264.34,0.1771,0.001574,0.0002075,0.01304,0.0,-1.0,0.000523,20.0,21.400000000000002
22590,16.0,-15.0,-264.325,0.1771,0.001574,0.0002075,0.01304,0.0,-1.0,0.000522,20.0,21.5
22695,16.0,-15.0,-264.312,0.1771,0.001574,0.0002075,0.01303,0.0,-1.0,0.000522,20.0,21.6
22800,16.0,-15.0,-264.299,0.1771,0.001574,0.0002075,0.01303,0.0,-1.0,0.000522,20.0,21.700000000000003
22905,16.0,-15.0,-264.286,0.1771,0.001574,0.0002075,0.01302,0.0,-1.0,0.000522,20.0,21.8
23010,16.0,-15.0,-264.275,0.1772,0.001575,0.0002076,0.01302,0.0,-1.0,0.000522,20.0,21.900000000000002
23115,16.0,-15.0,-264.263,0.1772,0.001575,0.0002076,0.01301,0.0,-1.0,0.000521,20.0,22.0
23220,16.0,-15.0,-264.253,0.1772,0.001575,0.0002076,0.01301,0.0,-1.0,0.000521,20.0,22.1
23325,16.0,-15.0,-264.243,0.1772,0.001575,0.0002076,0.013,0.0,-1.0,0.000521,20.0,22.200000000000003
23430,16.0,-15.0,-264.234,0.1772,0.001575,0.0002076,0.01299,0.0,-1.0,0.000521,20.0,22.3
23535,16.0,-15.0,-264.226,0.1772,0.001575,0.0002076,0.01299,0.0,-1.0,0.00052,20.0,22.400000000000002
23640,16.0,-15.0,-264.218,0.1772,0.001576,0.0002076,0.01298,0.0,-1.0,0.00052,20.0,22.5
