,node,depth,head,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
23670,46.0,-45.0,-64.872,0.1482,0.0301,0.001106,-0.01586,0.0,-1.0,-0.000149,20.0,22.5
23775,46.0,-45.0,-64.954,0.1481,0.02998,0.001104,-0.01578,0.0,-1.0,-0.000149,20.0,22.6
23880,46.0,-45.0,-65.035,0.148,0.02986,0.001102,-0.0157,0.0,-1.0,-0.000148,20.0,22.700000000000003
23985,46.0,-45.0,-65.116,0.1479,0.02974,0.001099,-0.01561,0.0,-1.0,-0.000147,20.0,22.8
24090,46.0,-45.0,-65.197,0.1479,0.02962,0.001097,-0.01553,0.0,-1.0,-0.000146,20.0,22.900000000000002
24195,46.0,-45.0,-65.278,0.1478,0.0295,0.001095,-0.01545,0.0,-1.0,-0.000146,20.0,23.0
24300,46.0,-45.0,-65.359,0.1477,0.02939,0.001093,-0.01537,0.0,-1.0,-0.000145,20.0,23.1
24405,46.0,-45.0,-65.439,0.1476,0.02927,0.001091,-0.01529,0.0,-1.0,-0.000144,20.0,23.200000000000003
24510,46.0,-45.0,-65.52,0.1475,0.02915,0.001089,-0.01521,0.0,-1.0,-0.000143,20.0,23.3
24615,46.0,-45.0,-65.6,0.1475,0.02904,0.001087,-0.01513,0.0,-1.0,-0.000143,20.0,23.400000000000002
24720,46.0,-45.0,-65.68,0.1474,0.02892,0.001084,-0.01505,0.0,-1.0,-0.000142,20.0,23.5
24825,46.0,-45.0,-65.759,0.1473,0.02881,0.001082,-0.01497,0.0,-1.0,-0.000141,20.0,23.6
24930,46.0,-45.0,-65.839,0.1472,0.02869,0.00108,-0.01489,0.0,-1.0,-0.00014,20.0,23.700000000000003
25035,46.0,-45.0,-65.918,0.1471,0.02857,0.001078,-0.01481,0.0,-1.0,-0.00014,20.0,23.8
25140,46.0,-45.0,-65.997,0.1471,0.02846,0.001076,-0.01473,0.0,-1.0,-0.000139,20.0,23.900000000000002
25245,46.0,-45.0,-66.076,0.147,0.02834,0.001074,-0.01466,0.0,-1.0,-0.000138,20.0,24.0
25350,46.0,-45.0,-66.155,0.1469,0.02823,0.001072,-0.01458,0.0,-1.0,-0.000137,20.0,24.1
25455,46.0,-45.0,-66.234,0.1468,0.02812,0.00107,-0.0145,0.0,-1.0,-0.000137,20.0,24.200000000000003
25560,46.0,-45.0,-66.312,0.1467,0.028,0.001068,-0.01443,0.0,-1.0,-0.000136,20.0,24.3
25665,46.0,-45.0,-66.39,0.1467,0.02789,0.001066,-0.01435,0.0,-1.0,-0.000135,20.0,24.400000000000002
25770,46.0,-45.0,-66.468,0.1466,0.02777,0.001064,-0.01428,0.0,-1.0,-0.000135,20.0,24.5
25875,46.0,-45.0,-66.546,0.1465,0.02766,0.001061,-0.0142,0.0,-1.0,-0.000134,20.0,24.6
25980,46.0,-45.0,-66.624,0.1464,0.02755,0.001059,-0.01413,0.0,-1.0,-0.000133,20.0,24.700000000000003
26085,46.0,-45.0,-66.701,0.1463,0.02744,0.001057,-0.01405,0.0,-1.0,-0.000132,20.0,24.8
26190,46.0,-45.0,-66.778,0.1463,0.02732,0.001055,-0.01398,0.0,-1.0,-0.000132,20.0,24.900000000000002
26295,46.0,-45.0,-66.856,0.1462,0.02721,0.001053,-0.01391,0.0,-1.0,-0.000131,20.0,25.0
65,66.0,-65.0,-23.276,0.2477,1.371,0.005185,-0.9735,0.0,-1.0,-0.00918,20.0,0.0
170,66.0,-65.0,-24.108,0.2436,1.211,0.00498,-0.898,0.0,-1.0,-0.00846,20.0,0.1
275,66.0,-65.0,-24.831,0.2404,1.129,0.004825,-0.8377,0.0,-1.0,-0.00789,20.0,0.2
380,66.0,-65.0,-25.504,0.2375,1.052,0.004682,-0.7817,0.0,-1.0,-0.00737,20.0,0.30000000000000004
485,66.0,-65.0,-26.142,0.2347,0.979,0.004546,-0.73,0.0,-1.0,-0.00688,20.0,0.4
590,66.0,-65.0,-26.731,0.2321,0.9114,0.004419,-0.6831,0.0,-1.0,-0.00644,20.0,0.5
695,66.0,-65.0,-27.288,0.2296,0.8478,0.004301,-0.6397,0.0,-1.0,-0.00603,20.0,0.6000000000000001
800,66.0,-65.0,-27.81,0.2274,0.7882,0.004189,-0.5999,0.0,-1.0,-0.00565,20.0,0.7000000000000001
905,66.0,-65.0,-28.298,0.2252,0.7325,0.004085,-0.5634,0.0,-1.0,-0.00531,20.0,0.8
1010,66.0,-65.0,-28.75,0.2232,0.6809,0.003989,-0.5303,0.0,-1.0,-0.005,20.0,0.9
1115,66.0,-65.0,-29.167,0.2214,0.6335,0.003901,-0.5007,0.0,-1.0,-0.00472,20.0,1.0
1220,66.0,-65.0,-29.549,0.2198,0.5904,0.00382,-0.4745,0.0,-1.0,-0.00447,20.0,1.1
1325,66.0,-65.0,-29.89,0.2183,0.5553,0.003751,-0.4521,0.0,-1.0,-0.00426,20.0,1.2000000000000002
1430,66.0,-65.0,-30.22,0.2173,0.5418,0.003706,-0.4361,0.0,-1.0,-0.00411,20.0,1.3
1535,66.0,-65.0,-30.547,0.2163,0.5282,0.00366,-0.4234,0.0,-1.0,-0.00399,20.0,1.4000000000000001
1640,66.0,-65.0,-30.869,0.2152,0.5148,0.003615,-0.411,0.0,-1.0,-0.00387,20.0,1.5
1745,66.0,-65.0,-31.186,0.2142,0.5016,0.00357,-0.399,0.0,-1.0,-0.00376,20.0,1.6
1850,66.0,-65.0,-31.5,0.2132,0.4886,0.003527,-0.3875,0.0,-1.0,-0.00365,20.0,1.7000000000000002
1955,66.0,-65.0,-31.811,0.2122,0.4758,0.003483,-0.3763,0.0,-1.0,-0.00355,20.0,1.8
2060,66.0,-65.0,-32.116,0.2113,0.4631,0.003441,-0.3654,0.0,-1.0,-0.00344,20.0,1.9000000000000001
2165,66.0,-65.0,-32.417,0.2103,0.4506,0.003399,-0.3548,0.0,-1.0,-0.00334,20.0,2.0
2270,66.0,-65.0,-32.713,0.2094,0.4383,0.003357,-0.3445,0.0,-1.0,-0.00325,20.0,2.1
2375,66.0,-65.0,-33.004,0.2085,0.4263,0.003317,-0.3346,0.0,-1.0,-0.00315,20.0,2.2
2480,66.0,-65.0,-33.29,0.2076,0.4144,0.003277,-0.3249,0.0,-1.0,-0.00306,20.0,2.3000000000000003
2585,66.0,-65.0,-33.571,0.2067,0.4028,0.003237,-0.3156,0.0,-1.0,-0.00297,20.0,2.4000000000000004
2690,66.0,-65.0,-33.845,0.2058,0.3914,0.003199,-0.3066,0.0,-1.0,-0.00289,20.0,2.5
2795,66.0,-65.0,-34.115,0.2049,0.3802,0.003161,-0.2978,0.0,-1.0,-0.00281,20.0,2.6
2900,66.0,-65.0,-34.379,0.2041,0.3693,0.003124,-0.2894,0.0,-1.0,-0.00273,20.0,2.7
3005,66.0,-65.0,-34.638,0.2033,0.3585,0.003088,-0.2812,0.0,-1.0,-0.00265,20.0,2.8000000000000003
3110,66.0,-65.0,-34.893,0.2025,0.3481,0.003053,-0.2733,0.0,-1.0,-0.00258,20.0,2.9000000000000004
3215,66.0,-65.0,-35.141,0.2017,0.3378,0.003018,-0.2657,0.0,-1.0,-0.0025,20.0,3.0
3320,66.0,-65.0,-35.383,0.2009,0.3277,0.002984,-0.2583,0.0,-1.0,-0.00243,20.0,3.1
3425,66.0,-65.0,-35.619,0.2002,0.3179,0.002951,-0.2512,0.0,-1.0,-0.00237,20.0,3.2
3530,66.0,-65.0,-35.851,0.1994,0.3084,0.002919,-0.2444,0.0,-1.0,-0.0023,20.0,3.3000000000000003
3635,66.0,-65.0,-36.079,0.1987,0.299,0.002888,-0.2377,0.0,-1.0,-0.00224,20.0,3.4000000000000004
3740,66.0,-65.0,-36.298,0.198,0.2898,0.002857,-0.2313,0.0,-1.0,-0.00218,20.0,3.5
3845,66.0,-65.0,-36.508,0.1973,0.2811,0.002827,-0.2253,0.0,-1.0,-0.00212,20.0,3.6
3950,66.0,-65.0,-36.717,0.1967,0.2725,0.002798,-0.2194,0.0,-1.0,-0.00207,20.0,3.7
4055,66.0,-65.0,-36.915,0.1961,0.2642,0.002771,-0.2139,0.0,-1.0,-0.00202,20.0,3.8000000000000003
4160,66.0,-65.0,-37.104,0.1955,0.2564,0.002744,-0.2088,0.0,-1.0,-0.00197,20.0,3.9000000000000004
4265,66.0,-65.0,-37.29,0.1949,0.2487,0.002718,-0.2038,0.0,-1.0,-0.00192,20.0,4.0
4370,66.0,-65.0,-37.465,0.1943,0.2415,0.002694,-0.1992,0.0,-1.0,-0.00188,20.0,4.1000000000000005
4475,66.0,-65.0,-37.629,0.1938,0.2347,0.002671,-0.195,0.0,-1.0,-0.00184,20.0,4.2
4580,66.0,-65.0,-37.796,0.1934,0.2318,0.002656,-0.1917,0.0,-1.0,-0.00181,20.0,4.3
4685,66.0,-65.0,-37.959,0.193,0.2295,0.002642,-0.1891,0.0,-1.0,-0.00178,20.0,4.4
4790,66.0,-65.0,-38.123,0.1927,0.2272,0.002628,-0.1867,0.0,-1.0,-0.00176,20.0,4.5
4895,66.0,-65.0,-38.285,0.1923,0.2248,0.002614,-0.1842,0.0,-1.0,-0.00174,20.0,4.6000000000000005
5000,66.0,-65.0,-38.448,0.192,0.2226,0.002601,-0.1817,0.0,-1.0,-0.00171,20.0,4.7
5105,66.0,-65.0,-38.61,0.1916,0.2203,0.002587,-0.1793,0.0,-1.0,-0.00169,20.0,4.800000000000001
5210,66.0,-65.0,-38.773,0.1912,0.218,0.002573,-0.1769,0.0,-1.0,-0.00167,20.0,4.9
5315,66.0,-65.0,-38.935,0.1909,0.2157,0.00256,-0.1745,0.0,-1.0,-0.00164,20.0,5.0
5420,66.0,-65.0,-39.097,0.1905,0.2134,0.002546,-0.1722,0.0,-1.0,-0.00162,20.0,5.1000000000000005
5525,66.0,-65.0,-39.258,0.1902,0.2111,0.002532,-0.1699,0.0,-1.0,-0.0016,20.0,5.2
5630,66.0,-65.0,-39.42,0.1898,0.2088,0.002519,-0.1676,0.0,-1.0,-0.00158,20.0,5.300000000000001
5735,66.0,-65.0,-39.58,0.1895,0.2065,0.002505,-0.1653,0.0,-1.0,-0.00156,20.0,5.4
5840,66.0,-65.0,-39.741,0.1891,0.2043,0.002492,-0.1631,0.0,-1.0,-0.00154,20.0,5.5
5945,66.0,-65.0,-39.901,0.1887,0.202,0.002478,-0.1609,0.0,-1.0,-0.00152,20.0,5.6000000000000005
6050,66.0,-65.0,-40.062,0.1884,0.1998,0.002465,-0.1587,0.0,-1.0,-0.0015,20.0,5.7
6155,66.0,-65.0,-40.221,0.188,0.1975,0.002451,-0.1565,0.0,-1.0,-0.00148,20.0,5.800000000000001
6260,66.0,-65.0,-40.381,0.1877,0.1953,0.002438,-0.1544,0.0,-1.0,-0.00145,20.0,5.9
6365,66.0,-65.0,-40.539,0.1873,0.193,0.002424,-0.1523,0.0,-1.0,-0.00144,20.0,6.0
6470,66.0,-65.0,-40.697,0.187,0.1908,0.002411,-0.1502,0.0,-1.0,-0.00142,20.0,6.1000000000000005
6575,66.0,-65.0,-40.855,0.1866,0.1885,0.002398,-0.1481,0.0,-1.0,-0.0014,20.0,6.2
6680,66.0,-65.0,-41.012,0.1863,0.1863,0.002384,-0.1461,0.0,-1.0,-0.00138,20.0,6.300000000000001
6785,66.0,-65.0,-41.169,0.1859,0.1841,0.002371,-0.144,0.0,-1.0,-0.00136,20.0,6.4
6890,66.0,-65.0,-41.325,0.1856,0.1819,0.002358,-0.1421,0.0,-1.0,-0.00134,20.0,6.5
6995,66.0,-65.0,-41.481,0.1852,0.1797,0.002345,-0.1401,0.0,-1.0,-0.00132,20.0,6.6000000000000005
7100,66.0,-65.0,-41.636,0.1849,0.1775,0.002332,-0.1381,0.0,-1.0,-0.0013,20.0,6.7
7205,66.0,-65.0,-41.79,0.1846,0.1753,0.002319,-0.1362,0.0,-1.0,-0.00128,20.0,6.800000000000001
7310,66.0,-65.0,-41.944,0.1842,0.1731,0.002306,-0.1343,0.0,-1.0,-0.00127,20.0,6.9
7415,66.0,-65.0,-42.097,0.1839,0.171,0.002293,-0.1325,0.0,-1.0,-0.00125,20.0,7.0
7520,66.0,-65.0,-42.25,0.1835,0.1688,0.00228,-0.1306,0.0,-1.0,-0.00123,20.0,7.1000000000000005
7625,66.0,-65.0,-42.402,0.1832,0.1667,0.002267,-0.1288,0.0,-1.0,-0.00121,20.0,7.2
7730,66.0,-65.0,-42.553,0.1829,0.1645,0.002254,-0.127,0.0,-1.0,-0.0012,20.0,7.300000000000001
7835,66.0,-65.0,-42.703,0.1825,0.1624,0.002242,-0.1252,0.0,-1.0,-0.00118,20.0,7.4
7940,66.0,-65.0,-42.853,0.1822,0.1603,0.002229,-0.1234,0.0,-1.0,-0.00116,20.0,7.5
8045,66.0,-65.0,-43.002,0.1819,0.1582,0.002216,-0.1217,0.0,-1.0,-0.00115,20.0,7.6000000000000005
8150,66.0,-65.0,-43.15,0.1815,0.1561,0.002204,-0.12,0.0,-1.0,-0.00113,20.0,7.7
8255,66.0,-65.0,-43.297,0.1812,0.154,0.002192,-0.1183,0.0,-1.0,-0.00111,20.0,7.800000000000001
8360,66.0,-65.0,-43.443,0.1809,0.152,0.002179,-0.1166,0.0,-1.0,-0.0011,20.0,7.9
8465,66.0,-65.0,-43.589,0.1806,0.1499,0.002167,-0.115,0.0,-1.0,-0.00108,20.0,8.0
8570,66.0,-65.0,-43.734,0.1803,0.1479,0.002155,-0.1133,0.0,-1.0,-0.00107,20.0,8.1
8675,66.0,-65.0,-43.877,0.1799,0.1458,0.002143,-0.1117,0.0,-1.0,-0.00105,20.0,8.200000000000001
8780,66.0,-65.0,-44.02,0.1796,0.1438,0.00213,-0.1101,0.0,-1.0,-0.00104,20.0,8.3
8885,66.0,-65.0,-44.162,0.1793,0.1418,0.002119,-0.1086,0.0,-1.0,-0.00102,20.0,8.4
8990,66.0,-65.0,-44.303,0.179,0.1398,0.002107,-0.1071,0.0,-1.0,-0.00101,20.0,8.5
9095,66.0,-65.0,-44.442,0.1787,0.1379,0.002095,-0.1055,0.0,-1.0,-0.000995,20.0,8.6
9200,66.0,-65.0,-44.581,0.1784,0.1359,0.002083,-0.1041,0.0,-1.0,-0.000981,20.0,8.700000000000001
9305,66.0,-65.0,-44.719,0.1781,0.1339,0.002072,-0.1026,0.0,-1.0,-0.000967,20.0,8.8
9410,66.0,-65.0,-44.855,0.1778,0.132,0.00206,-0.1011,0.0,-1.0,-0.000953,20.0,8.9
9515,66.0,-65.0,-44.99,0.1775,0.1301,0.002049,-0.09971,0.0,-1.0,-0.00094,20.0,9.0
9620,66.0,-65.0,-45.125,0.1772,0.1282,0.002037,-0.09831,0.0,-1.0,-0.000927,20.0,9.1
9725,66.0,-65.0,-45.257,0.1769,0.1263,0.002026,-0.09694,0.0,-1.0,-0.000914,20.0,9.200000000000001
9830,66.0,-65.0,-45.389,0.1766,0.1245,0.002015,-0.09558,0.0,-1.0,-0.000901,20.0,9.3
9935,66.0,-65.0,-45.519,0.1763,0.1226,0.002004,-0.09425,0.0,-1.0,-0.000888,20.0,9.4
10040,66.0,-65.0,-45.648,0.176,0.1208,0.001993,-0.09294,0.0,-1.0,-0.000876,20.0,9.5
10145,66.0,-65.0,-45.775,0.1757,0.119,0.001982,-0.09166,0.0,-1.0,-0.000864,20.0,9.600000000000001
10250,66.0,-65.0,-45.901,0.1755,0.1172,0.001972,-0.0904,0.0,-1.0,-0.000852,20.0,9.700000000000001
10355,66.0,-65.0,-46.026,0.1752,0.1155,0.001961,-0.08917,0.0,-1.0,-0.00084,20.0,9.8
10460,66.0,-65.0,-46.149,0.1749,0.1137,0.001951,-0.08796,0.0,-1.0,-0.000829,20.0,9.9
10565,66.0,-65.0,-46.27,0.1746,0.112,0.001941,-0.08677,0.0,-1.0,-0.000818,20.0,10.0
10670,66.0,-65.0,-46.39,0.1744,0.1103,0.001931,-0.08562,0.0,-1.0,-0.000807,20.0,10.100000000000001
10775,66.0,-65.0,-46.508,0.1741,0.1087,0.001921,-0.08448,0.0,-1.0,-0.000796,20.0,10.200000000000001
10880,66.0,-65.0,-46.624,0.1739,0.107,0.001911,-0.08338,0.0,-1.0,-0.000786,20.0,10.3
10985,66.0,-65.0,-46.739,0.1736,0.1054,0.001901,-0.08228,0.0,-1.0,-0.000775,20.0,10.4
11090,66.0,-65.0,-46.851,0.1733,0.1038,0.001892,-0.08125,0.0,-1.0,-0.000766,20.0,10.5
11195,66.0,-65.0,-46.963,0.1731,0.1022,0.001882,-0.08018,0.0,-1.0,-0.000756,20.0,10.600000000000001
11300,66.0,-65.0,-47.071,0.1729,0.1007,0.001873,-0.07922,0.0,-1.0,-0.000747,20.0,10.700000000000001
11405,66.0,-65.0,-47.179,0.1726,0.09919,0.001864,-0.0782,0.0,-1.0,-0.000737,20.0,10.8
11510,66.0,-65.0,-47.283,0.1724,0.09771,0.001855,-0.0773,0.0,-1.0,-0.000729,20.0,10.9
11615,66.0,-65.0,-47.388,0.1722,0.09625,0.001846,-0.07632,0.0,-1.0,-0.000719,20.0,11.0
11720,66.0,-65.0,-47.487,0.1719,0.09483,0.001838,-0.0755,0.0,-1.0,-0.000712,20.0,11.100000000000001
11825,66.0,-65.0,-47.591,0.1718,0.09417,0.001832,-0.07481,0.0,-1.0,-0.000705,20.0,11.200000000000001
11930,66.0,-65.0,-47.689,0.1716,0.09371,0.001827,-0.07413,0.0,-1.0,-0.000699,20.0,11.3
12035,66.0,-65.0,-47.791,0.1715,0.09324,0.001823,-0.07367,0.0,-1.0,-0.000694,20.0,11.4
12140,66.0,-65.0,-47.89,0.1713,0.09278,0.001818,-0.07312,0.0,-1.0,-0.000689,20.0,11.5
12245,66.0,-65.0,-47.99,0.1712,0.09232,0.001813,-0.07265,0.0,-1.0,-0.000685,20.0,11.600000000000001
12350,66.0,-65.0,-48.09,0.171,0.09186,0.001808,-0.07213,0.0,-1.0,-0.00068,20.0,11.700000000000001
12455,66.0,-65.0,-48.19,0.1709,0.0914,0.001803,-0.07164,0.0,-1.0,-0.000675,20.0,11.8
12560,66.0,-65.0,-48.289,0.1707,0.09094,0.001799,-0.07114,0.0,-1.0,-0.00067,20.0,11.9
12665,66.0,-65.0,-48.389,0.1706,0.09049,0.001794,-0.07066,0.0,-1.0,-0.000666,20.0,12.0
12770,66.0,-65.0,-48.488,0.1704,0.09003,0.001789,-0.07016,0.0,-1.0,-0.000661,20.0,12.100000000000001
12875,66.0,-65.0,-48.588,0.1703,0.08957,0.001784,-0.06969,0.0,-1.0,-0.000657,20.0,12.200000000000001
12980,66.0,-65.0,-48.687,0.1701,0.08911,0.001779,-0.0692,0.0,-1.0,-0.000652,20.0,12.3
13085,66.0,-65.0,-48.786,0.17,0.08866,0.001775,-0.06873,0.0,-1.0,-0.000648,20.0,12.4
13190,66.0,-65.0,-48.885,0.1698,0.0882,0.00177,-0.06825,0.0,-1.0,-0.000643,20.0,12.5
13295,66.0,-65.0,-48.984,0.1697,0.08775,0.001765,-0.06779,0.0,-1.0,-0.000639,20.0,12.600000000000001
13400,66.0,-65.0,-49.082,0.1695,0.08729,0.00176,-0.06732,0.0,-1.0,-0.000634,20.0,12.700000000000001
13505,66.0,-65.0,-49.181,0.1694,0.08684,0.001756,-0.06686,0.0,-1.0,-0.00063,20.0,12.8
13610,66.0,-65.0,-49.279,0.1692,0.08639,0.001751,-0.06639,0.0,-1.0,-0.000626,20.0,12.9
13715,66.0,-65.0,-49.378,0.1691,0.08593,0.001746,-0.06594,0.0,-1.0,-0.000621,20.0,13.0
13820,66.0,-65.0,-49.476,0.1689,0.08548,0.001741,-0.06549,0.0,-1.0,-0.000617,20.0,13.100000000000001
13925,66.0,-65.0,-49.574,0.1688,0.08503,0.001737,-0.06504,0.0,-1.0,-0.000613,20.0,13.200000000000001
14030,66.0,-65.0,-49.672,0.1686,0.08458,0.001732,-0.06459,0.0,-1.0,-0.000609,20.0,13.3
14135,66.0,-65.0,-49.769,0.1685,0.08413,0.001727,-0.06415,0.0,-1.0,-0.000605,20.0,13.4
14240,66.0,-65.0,-49.867,0.1683,0.08368,0.001722,-0.0637,0.0,-1.0,-0.0006,20.0,13.5
14345,66.0,-65.0,-49.964,0.1682,0.08323,0.001718,-0.06327,0.0,-1.0,-0.000596,20.0,13.600000000000001
14450,66.0,-65.0,-50.061,0.168,0.08278,0.001713,-0.06283,0.0,-1.0,-0.000592,20.0,13.700000000000001
14555,66.0,-65.0,-50.159,0.1679,0.08234,0.001708,-0.0624,0.0,-1.0,-0.000588,20.0,13.8
14660,66.0,-65.0,-50.255,0.1678,0.08189,0.001704,-0.06197,0.0,-1.0,-0.000584,20.0,13.9
14765,66.0,-65.0,-50.352,0.1676,0.08145,0.001699,-0.06155,0.0,-1.0,-0.00058,20.0,14.0
14870,66.0,-65.0,-50.449,0.1675,0.081,0.001694,-0.06112,0.0,-1.0,-0.000576,20.0,14.100000000000001
14975,66.0,-65.0,-50.545,0.1673,0.08056,0.00169,-0.0607,0.0,-1.0,-0.000572,20.0,14.200000000000001
15080,66.0,-65.0,-50.641,0.1672,0.08011,0.001685,-0.06029,0.0,-1.0,-0.000568,20.0,14.3
15185,66.0,-65.0,-50.737,0.167,0.07967,0.001681,-0.05987,0.0,-1.0,-0.000564,20.0,14.4
15290,66.0,-65.0,-50.833,0.1669,0.07923,0.001676,-0.05946,0.0,-1.0,-0.00056,20.0,14.5
15395,66.0,-65.0,-50.929,0.1667,0.07879,0.001671,-0.05905,0.0,-1.0,-0.000557,20.0,14.600000000000001
15500,66.0,-65.0,-51.025,0.1666,0.07835,0.001667,-0.05864,0.0,-1.0,-0.000553,20.0,14.700000000000001
15605,66.0,-65.0,-51.12,0.1665,0.07791,0.001662,-0.05824,0.0,-1.0,-0.000549,20.0,14.8
15710,66.0,-65.0,-51.215,0.1663,0.07747,0.001657,-0.05784,0.0,-1.0,-0.000545,20.0,14.9
15815,66.0,-65.0,-51.31,0.1662,0.07703,0.001653,-0.05744,0.0,-1.0,-0.000541,20.0,15.0
15920,66.0,-65.0,-51.405,0.166,0.0766,0.001648,-0.05704,0.0,-1.0,-0.000538,20.0,15.100000000000001
16025,66.0,-65.0,-51.5,0.1659,0.07616,0.001644,-0.05665,0.0,-1.0,-0.000534,20.0,15.200000000000001
16130,66.0,-65.0,-51.594,0.1657,0.07573,0.001639,-0.05626,0.0,-1.0,-0.00053,20.0,15.3
16235,66.0,-65.0,-51.688,0.1656,0.07529,0.001635,-0.05587,0.0,-1.0,-0.000527,20.0,15.4
16340,66.0,-65.0,-51.782,0.1655,0.07486,0.00163,-0.05549,0.0,-1.0,-0.000523,20.0,15.5
16445,66.0,-65.0,-51.876,0.1653,0.07443,0.001626,-0.0551,0.0,-1.0,-0.000519,20.0,15.600000000000001
16550,66.0,-65.0,-51.97,0.1652,0.074,0.001621,-0.05472,0.0,-1.0,-0.000516,20.0,15.700000000000001
16655,66.0,-65.0,-52.064,0.165,0.07356,0.001617,-0.05434,0.0,-1.0,-0.000512,20.0,15.8
16760,66.0,-65.0,-52.157,0.1649,0.07314,0.001612,-0.05397,0.0,-1.0,-0.000509,20.0,15.9
16865,66.0,-65.0,-52.25,0.1647,0.07271,0.001608,-0.05359,0.0,-1.0,-0.000505,20.0,16.0
16970,66.0,-65.0,-52.343,0.1646,0.07228,0.001603,-0.05322,0.0,-1.0,-0.000502,20.0,16.1
17075,66.0,-65.0,-52.436,0.1645,0.07185,0.001599,-0.05285,0.0,-1.0,-0.000498,20.0,16.2
17180,66.0,-65.0,-52.528,0.1643,0.07143,0.001594,-0.05249,0.0,-1.0,-0.000495,20.0,16.3
17285,66.0,-65.0,-52.62,0.1642,0.071,0.00159,-0.05212,0.0,-1.0,-0.000491,20.0,16.400000000000002
17390,66.0,-65.0,-52.712,0.1641,0.07058,0.001585,-0.05176,0.0,-1.0,-0.000488,20.0,16.5
17495,66.0,-65.0,-52.804,0.1639,0.07015,0.001581,-0.0514,0.0,-1.0,-0.000484,20.0,16.6
17600,66.0,-65.0,-52.896,0.1638,0.06973,0.001576,-0.05105,0.0,-1.0,-0.000481,20.0,16.7
17705,66.0,-65.0,-52.988,0.1636,0.06931,0.001572,-0.05069,0.0,-1.0,-0.000478,20.0,16.8
17810,66.0,-65.0,-53.079,0.1635,0.06889,0.001568,-0.05034,0.0,-1.0,-0.000474,20.0,16.900000000000002
17915,66.0,-65.0,-53.17,0.1634,0.06847,0.001563,-0.04999,0.0,-1.0,-0.000471,20.0,17.0
18020,66.0,-65.0,-53.261,0.1632,0.06805,0.001559,-0.04964,0.0,-1.0,-0.000468,20.0,17.1
18125,66.0,-65.0,-53.351,0.1631,0.06763,0.001554,-0.0493,0.0,-1.0,-0.000465,20.0,17.2
18230,66.0,-65.0,-53.442,0.163,0.06722,0.00155,-0.04895,0.0,-1.0,-0.000461,20.0,17.3
18335,66.0,-65.0,-53.532,0.1628,0.0668,0.001546,-0.04861,0.0,-1.0,-0.000458,20.0,17.400000000000002
18440,66.0,-65.0,-53.622,0.1627,0.06639,0.001541,-0.04828,0.0,-1.0,-0.000455,20.0,17.5
18545,66.0,-65.0,-53.712,0.1625,0.06597,0.001537,-0.04794,0.0,-1.0,-0.000452,20.0,17.6
18650,66.0,-65.0,-53.802,0.1624,0.06556,0.001533,-0.04761,0.0,-1.0,-0.000449,20.0,17.7
18755,66.0,-65.0,-53.891,0.1623,0.06515,0.001528,-0.04727,0.0,-1.0,-0.000446,20.0,17.8
18860,66.0,-65.0,-53.98,0.1621,0.06474,0.001524,-0.04694,0.0,-1.0,-0.000442,20.0,17.900000000000002
18965,66.0,-65.0,-54.069,0.162,0.06433,0.00152,-0.04662,0.0,-1.0,-0.000439,20.0,18.0
19070,66.0,-65.0,-54.158,0.1619,0.06392,0.001516,-0.04629,0.0,-1.0,-0.000436,20.0,18.1
19175,66.0,-65.0,-54.247,0.1617,0.06351,0.001511,-0.04597,0.0,-1.0,-0.000433,20.0,18.2
19280,66.0,-65.0,-54.335,0.1616,0.06311,0.001507,-0.04565,0.0,-1.0,-0.00043,20.0,18.3
19385,66.0,-65.0,-54.423,0.1615,0.0627,0.001503,-0.04533,0.0,-1.0,-0.000427,20.0,18.400000000000002
19490,66.0,-65.0,-54.511,0.1613,0.0623,0.001499,-0.04501,0.0,-1.0,-0.000424,20.0,18.5
19595,66.0,-65.0,-54.599,0.1612,0.06189,0.001494,-0.0447,0.0,-1.0,-0.000421,20.0,18.6
19700,66.0,-65.0,-54.686,0.1611,0.06149,0.00149,-0.04439,0.0,-1.0,-0.000418,20.0,18.7
19805,66.0,-65.0,-54.773,0.1609,0.06109,0.001486,-0.04408,0.0,-1.0,-0.000415,20.0,18.8
19910,66.0,-65.0,-54.86,0.1608,0.06069,0.001482,-0.04377,0.0,-1.0,-0.000413,20.0,18.900000000000002
20015,66.0,-65.0,-54.947,0.1607,0.06029,0.001478,-0.04346,0.0,-1.0,-0.00041,20.0,19.0
20120,66.0,-65.0,-55.033,0.1606,0.05989,0.001473,-0.04316,0.0,-1.0,-0.000407,20.0,19.1
20225,66.0,-65.0,-55.119,0.1604,0.05949,0.001469,-0.04285,0.0,-1.0,-0.000404,20.0,19.200000000000003
20330,66.0,-65.0,-55.205,0.1603,0.0591,0.001465,-0.04255,0.0,-1.0,-0.000401,20.0,19.3
20435,66.0,-65.0,-55.291,0.1602,0.0587,0.001461,-0.04225,0.0,-1.0,-0.000398,20.0,19.400000000000002
20540,66.0,-65.0,-55.377,0.16,0.05831,0.001457,-0.04196,0.0,-1.0,-0.000395,20.0,19.5
20645,66.0,-65.0,-55.462,0.1599,0.05792,0.001453,-0.04166,0.0,-1.0,-0.000393,20.0,19.6
20750,66.0,-65.0,-55.547,0.1598,0.05752,0.001449,-0.04137,0.0,-1.0,-0.00039,20.0,19.700000000000003
