,node,depth,head,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
0,1,0,-62.588,0.1505,0.03342,0.001166,0.009767,0,-1,9.21E-05,20,0
1,2,-1,-61.304,0.1518,0.03528,0.0012,0.009209,0,-1,8.68E-05,20,0
2,3,-2,-60.065,0.153,0.03709,0.001233,0.008216,0,-1,7.74E-05,20,0
3,4,-3,-58.869,0.1548,0.04223,0.001288,0.007382,0,-1,6.96E-05,20,0
4,5,-4,-57.713,0.1565,0.04755,0.001344,0.006422,0,-1,6.05E-05,20,0
5,6,-5,-56.596,0.1582,0.05269,0.001398,0.005146,0,-1,4.85E-05,20,0
6,7,-6,-55.516,0.1598,0.05767,0.00145,0.003579,0,-1,3.37E-05,20,0
7,8,-7,-54.471,0.1614,0.06248,0.001501,0.00176,0,-1,1.66E-05,20,0
8,9,-8,-53.458,0.1629,0.06714,0.001549,-0.0002768,0,-1,-2.61E-06,20,0
9,10,-9,-52.478,0.1644,0.07166,0.001597,-0.0025,0,-1,-2.36E-05,20,0
10,11,-10,-51.527,0.1658,0.07603,0.001642,-0.004885,0,-1,-4.60E-05,20,0
11,12,-11,-50.605,0.1672,0.08028,0.001687,-0.007407,0,-1,-6.98E-05,20,0
12,13,-12,-49.711,0.1686,0.0844,0.00173,-0.01005,0,-1,-9.47E-05,20,0
13,14,-13,-48.843,0.1699,0.0884,0.001772,-0.01278,0,-1,-0.00012,20,0
14,15,-14,-48,0.1712,0.09228,0.001813,-0.01574,0,-1,-0.000148,20,0
15,16,-15,-47.181,0.1726,0.09917,0.001864,-0.01933,0,-1,-0.000182,20,0
16,17,-16,-46.384,0.1744,0.1104,0.001931,-0.02375,0,-1,-0.000224,20,0
17,18,-17,-45.61,0.1761,0.1214,0.001996,-0.0287,0,-1,-0.00027,20,0
18,19,-18,-44.857,0.1778,0.132,0.00206,-0.03392,0,-1,-0.00032,20,0
19,20,-19,-44.123,0.1794,0.1424,0.002122,-0.03938,0,-1,-0.000371,20,0
20,21,-20,-43.409,0.181,0.1524,0.002182,-0.04505,0,-1,-0.000425,20,0
21,22,-21,-42.714,0.1825,0.1623,0.002241,-0.0509,0,-1,-0.00048,20,0
22,23,-22,-42.036,0.184,0.1718,0.002298,-0.05689,0,-1,-0.000536,20,0
23,24,-23,-41.376,0.1855,0.1812,0.002354,-0.06301,0,-1,-0.000594,20,0
24,25,-24,-40.732,0.1869,0.1903,0.002408,-0.06924,0,-1,-0.000653,20,0
25,26,-25,-40.103,0.1883,0.1992,0.002461,-0.07555,0,-1,-0.000712,20,0
26,27,-26,-39.49,0.1897,0.2078,0.002513,-0.08193,0,-1,-0.000772,20,0
27,28,-27,-38.892,0.191,0.2163,0.002563,-0.08837,0,-1,-0.000833,20,0
28,29,-28,-38.307,0.1923,0.2245,0.002613,-0.09484,0,-1,-0.000894,20,0
29,30,-29,-37.737,0.1935,0.2326,0.002661,-0.1028,0,-1,-0.000969,20,0
30,31,-30,-37.179,0.1952,0.2533,0.002734,-0.1139,0,-1,-0.00107,20,0
31,32,-31,-36.634,0.197,0.2759,0.00281,-0.1272,0,-1,-0.0012,20,0
32,33,-32,-36.101,0.1986,0.298,0.002884,-0.1409,0,-1,-0.00133,20,0
33,34,-33,-35.579,0.2003,0.3196,0.002957,-0.1548,0,-1,-0.00146,20,0
34,35,-34,-35.069,0.2019,0.3407,0.003028,-0.1688,0,-1,-0.00159,20,0
35,36,-35,-34.57,0.2035,0.3614,0.003098,-0.1829,0,-1,-0.00172,20,0
36,37,-36,-34.082,0.205,0.3816,0.003166,-0.1971,0,-1,-0.00186,20,0
37,38,-37,-33.603,0.2066,0.4015,0.003233,-0.2114,0,-1,-0.00199,20,0
38,39,-38,-33.135,0.208,0.4209,0.003298,-0.2257,0,-1,-0.00213,20,0
39,40,-39,-32.676,0.2095,0.4399,0.003362,-0.24,0,-1,-0.00226,20,0
40,41,-40,-32.226,0.2109,0.4585,0.003425,-0.2543,0,-1,-0.0024,20,0
41,42,-41,-31.785,0.2123,0.4768,0.003487,-0.2686,0,-1,-0.00253,20,0
42,43,-42,-31.353,0.2137,0.4947,0.003547,-0.2829,0,-1,-0.00267,20,0
43,44,-43,-30.929,0.215,0.5122,0.003606,-0.2972,0,-1,-0.0028,20,0
44,45,-44,-30.514,0.2164,0.5295,0.003664,-0.3114,0,-1,-0.00293,20,0
45,46,-45,-30.106,0.2177,0.5464,0.003721,-0.327,0,-1,-0.00308,20,0
46,47,-46,-29.705,0.2191,0.5725,0.003787,-0.3483,0,-1,-0.00328,20,0
47,48,-47,-29.312,0.2208,0.6174,0.00387,-0.3769,0,-1,-0.00355,20,0
48,49,-48,-28.926,0.2225,0.6614,0.003953,-0.4084,0,-1,-0.00385,20,0
49,50,-49,-28.548,0.2241,0.7047,0.004033,-0.44,0,-1,-0.00415,20,0
50,51,-50,-28.175,0.2258,0.7472,0.004113,-0.4714,0,-1,-0.00444,20,0
51,52,-51,-27.81,0.2274,0.7889,0.004191,-0.5028,0,-1,-0.00474,20,0
52,53,-52,-27.45,0.229,0.8299,0.004267,-0.5341,0,-1,-0.00503,20,0
53,54,-53,-27.097,0.2305,0.8703,0.004343,-0.5653,0,-1,-0.00533,20,0
54,55,-54,-26.749,0.232,0.9099,0.004417,-0.5964,0,-1,-0.00562,20,0
55,56,-55,-26.408,0.2335,0.9489,0.004489,-0.6274,0,-1,-0.00591,20,0
56,57,-56,-26.072,0.235,0.9873,0.004561,-0.6582,0,-1,-0.0062,20,0
57,58,-57,-25.741,0.2364,1.025,0.004632,-0.6889,0,-1,-0.00649,20,0
58,59,-58,-25.416,0.2379,1.062,0.004701,-0.7194,0,-1,-0.00678,20,0
59,60,-59,-25.096,0.2393,1.099,0.004769,-0.7497,0,-1,-0.00707,20,0
60,61,-60,-24.781,0.2406,1.135,0.004836,-0.7798,0,-1,-0.00735,20,0
61,62,-61,-24.471,0.242,1.17,0.004902,-0.8098,0,-1,-0.00763,20,0
62,63,-62,-24.165,0.2433,1.205,0.004967,-0.8395,0,-1,-0.00791,20,0
63,64,-63,-23.864,0.2446,1.239,0.005032,-0.8715,0,-1,-0.00821,20,0
64,65,-64,-23.568,0.2461,1.287,0.005101,-0.9147,0,-1,-0.00862,20,0
65,66,-65,-23.276,0.2477,1.371,0.005185,-0.9735,0,-1,-0.00918,20,0
66,67,-66,-22.988,0.2494,1.455,0.005269,-1.039,0,-1,-0.00979,20,0
67,68,-67,-22.704,0.251,1.537,0.005351,-1.104,0,-1,-0.0104,20,0
68,69,-68,-22.425,0.2526,1.618,0.005433,-1.168,0,-1,-0.011,20,0
69,70,-69,-22.149,0.2542,1.698,0.005513,-1.233,0,-1,-0.0116,20,0
70,71,-70,-21.877,0.2558,1.777,0.005592,-1.297,0,-1,-0.0122,20,0
71,72,-71,-21.608,0.2573,1.854,0.00567,-1.36,0,-1,-0.0128,20,0
72,73,-72,-21.344,0.2589,1.931,0.005747,-1.423,0,-1,-0.0134,20,0
73,74,-73,-21.082,0.2604,2.007,0.005822,-1.486,0,-1,-0.014,20,0
74,75,-74,-20.825,0.2619,2.082,0.005897,-1.548,0,-1,-0.0146,20,0
75,76,-75,-20.57,0.2633,2.155,0.005971,-1.61,0,-1,-0.0152,20,0
76,77,-76,-20.319,0.2648,2.228,0.006044,-1.672,0,-1,-0.0158,20,0
77,78,-77,-20.071,0.2662,2.3,0.006116,-1.733,0,-1,-0.0163,20,0
78,79,-78,-19.825,0.2676,2.371,0.006187,-1.793,0,-1,-0.0169,20,0
79,80,-79,-19.583,0.269,2.441,0.006258,-1.854,0,-1,-0.0175,20,0
80,81,-80,-19.344,0.2704,2.51,0.006327,-1.913,0,-1,-0.018,20,0
81,82,-81,-19.108,0.2718,2.579,0.006396,-1.973,0,-1,-0.0186,20,0
82,83,-82,-18.874,0.2731,2.647,0.006463,-2.039,0,-1,-0.0192,20,0
83,84,-83,-18.643,0.2746,2.749,0.006535,-2.128,0,-1,-0.0201,20,0
84,85,-84,-18.415,0.2762,2.901,0.006612,-2.242,0,-1,-0.0211,20,0
85,86,-85,-18.189,0.2778,3.051,0.006688,-2.366,0,-1,-0.0223,20,0
86,87,-86,-17.966,0.2794,3.199,0.006763,-2.489,0,-1,-0.0235,20,0
87,88,-87,-17.745,0.281,3.346,0.006837,-2.611,0,-1,-0.0246,20,0
88,89,-88,-17.527,0.2825,3.491,0.006911,-2.732,0,-1,-0.0258,20,0
89,90,-89,-17.311,0.2841,3.635,0.006984,-2.853,0,-1,-0.0269,20,0
90,91,-90,-17.097,0.2856,3.777,0.007056,-2.973,0,-1,-0.028,20,0
91,92,-91,-16.885,0.2871,3.918,0.007127,-3.092,0,-1,-0.0291,20,0
92,93,-92,-16.675,0.2886,4.057,0.007198,-3.211,0,-1,-0.0303,20,0
93,94,-93,-16.468,0.2901,4.195,0.007268,-3.328,0,-1,-0.0314,20,0
94,95,-94,-16.262,0.2916,4.332,0.007337,-3.445,0,-1,-0.0325,20,0
95,96,-95,-16.058,0.293,4.467,0.007405,-3.562,0,-1,-0.0336,20,0
96,97,-96,-15.857,0.2945,4.601,0.007473,-3.677,0,-1,-0.0347,20,0
97,98,-97,-15.657,0.2959,4.734,0.007541,-3.792,0,-1,-0.0357,20,0
98,99,-98,-15.459,0.2973,4.866,0.007607,-3.906,0,-1,-0.0368,20,0
99,100,-99,-15.262,0.2987,4.997,0.007674,-4.019,0,-1,-0.0379,20,0
100,101,-100,-15.068,0.3001,5.126,0.007739,-4.076,0,-1,-0.0384,20,0
105,1,0,-68.289,0.1447,0.0251,0.001015,0.1,0,-1,0.000943,20,0.1
106,2,-1,-64.332,0.1487,0.03087,0.00112,0.06946,0,-1,0.000655,20,0.1
107,3,-2,-61.621,0.1515,0.03482,0.001192,0.04706,0,-1,0.000444,20,0.1
108,4,-3,-59.592,0.1537,0.0389,0.001254,0.02987,0,-1,0.000282,20,0.1
109,5,-4,-58.078,0.156,0.04588,0.001327,0.01726,0,-1,0.000163,20,0.1
110,6,-5,-56.817,0.1579,0.05168,0.001387,0.009997,0,-1,9.42E-05,20,0.1
111,7,-6,-55.683,0.1596,0.0569,0.001442,0.005472,0,-1,5.16E-05,20,0.1
112,8,-7,-54.621,0.1612,0.06179,0.001493,0.002244,0,-1,2.12E-05,20,0.1
113,9,-8,-53.609,0.1627,0.06645,0.001542,-0.0004327,0,-1,-4.08E-06,20,0.1
114,10,-9,-52.633,0.1642,0.07094,0.001589,-0.002925,0,-1,-2.76E-05,20,0.1
115,11,-10,-51.69,0.1656,0.07529,0.001635,-0.005404,0,-1,-5.09E-05,20,0.1
116,12,-11,-50.776,0.167,0.07949,0.001679,-0.007945,0,-1,-7.49E-05,20,0.1
117,13,-12,-49.889,0.1683,0.08358,0.001721,-0.01058,0,-1,-9.97E-05,20,0.1
118,14,-13,-49.029,0.1696,0.08754,0.001763,-0.01332,0,-1,-0.000126,20,0.1
119,15,-14,-48.193,0.1709,0.09139,0.001803,-0.01617,0,-1,-0.000152,20,0.1
120,16,-15,-47.381,0.1722,0.09634,0.001847,-0.01987,0,-1,-0.000187,20,0.1
121,17,-16,-46.598,0.1739,0.1074,0.001913,-0.02447,0,-1,-0.000231,20,0.1
122,18,-17,-45.836,0.1756,0.1182,0.001977,-0.02932,0,-1,-0.000276,20,0.1
123,19,-18,-45.094,0.1772,0.1287,0.00204,-0.03441,0,-1,-0.000324,20,0.1
124,20,-19,-44.37,0.1788,0.1389,0.002101,-0.03972,0,-1,-0.000374,20,0.1
125,21,-20,-43.665,0.1804,0.1488,0.00216,-0.04524,0,-1,-0.000426,20,0.1
126,22,-21,-42.978,0.1819,0.1585,0.002218,-0.05095,0,-1,-0.00048,20,0.1
127,23,-22,-42.308,0.1834,0.168,0.002275,-0.05686,0,-1,-0.000536,20,0.1
128,24,-23,-41.654,0.1849,0.1772,0.00233,-0.06295,0,-1,-0.000593,20,0.1
129,25,-24,-41.018,0.1863,0.1862,0.002384,-0.06925,0,-1,-0.000653,20,0.1
130,26,-25,-40.398,0.1876,0.195,0.002436,-0.07575,0,-1,-0.000714,20,0.1
131,27,-26,-39.795,0.189,0.2035,0.002487,-0.08246,0,-1,-0.000777,20,0.1
132,28,-27,-39.208,0.1903,0.2118,0.002536,-0.0894,0,-1,-0.000843,20,0.1
133,29,-28,-38.639,0.1915,0.2198,0.002585,-0.09655,0,-1,-0.00091,20,0.1
134,30,-29,-38.087,0.1928,0.2276,0.002631,-0.1039,0,-1,-0.000979,20,0.1
135,31,-30,-37.549,0.1941,0.238,0.002682,-0.1132,0,-1,-0.00107,20,0.1
136,32,-31,-37.026,0.1957,0.2596,0.002755,-0.1247,0,-1,-0.00118,20,0.1
137,33,-32,-36.509,0.1973,0.2811,0.002827,-0.1368,0,-1,-0.00129,20,0.1
138,34,-33,-36,0.199,0.3022,0.002898,-0.1494,0,-1,-0.00141,20,0.1
139,35,-34,-35.498,0.2006,0.3229,0.002968,-0.1625,0,-1,-0.00153,20,0.1
140,36,-35,-35.006,0.2021,0.3433,0.003037,-0.1759,0,-1,-0.00166,20,0.1
141,37,-36,-34.523,0.2036,0.3634,0.003105,-0.1895,0,-1,-0.00179,20,0.1
142,38,-37,-34.049,0.2051,0.383,0.003171,-0.2035,0,-1,-0.00192,20,0.1
143,39,-38,-33.585,0.2066,0.4022,0.003235,-0.2176,0,-1,-0.00205,20,0.1
144,40,-39,-33.131,0.2081,0.421,0.003299,-0.232,0,-1,-0.00219,20,0.1
145,41,-40,-32.687,0.2095,0.4394,0.003361,-0.2467,0,-1,-0.00233,20,0.1
146,42,-41,-32.254,0.2108,0.4574,0.003421,-0.2616,0,-1,-0.00247,20,0.1
147,43,-42,-31.832,0.2122,0.4749,0.00348,-0.2769,0,-1,-0.00261,20,0.1
148,44,-43,-31.42,0.2135,0.4919,0.003538,-0.2925,0,-1,-0.00276,20,0.1
149,45,-44,-31.021,0.2147,0.5085,0.003593,-0.3084,0,-1,-0.00291,20,0.1
150,46,-45,-30.634,0.216,0.5245,0.003648,-0.3246,0,-1,-0.00306,20,0.1
151,47,-46,-30.259,0.2172,0.54,0.0037,-0.3411,0,-1,-0.00321,20,0.1
152,48,-47,-29.897,0.2183,0.555,0.00375,-0.3597,0,-1,-0.00339,20,0.1
153,49,-48,-29.542,0.2198,0.5911,0.003821,-0.3824,0,-1,-0.0036,20,0.1
154,50,-49,-29.188,0.2213,0.6315,0.003897,-0.4079,0,-1,-0.00384,20,0.1
155,51,-50,-28.834,0.2229,0.6719,0.003972,-0.4345,0,-1,-0.0041,20,0.1
156,52,-51,-28.482,0.2244,0.7121,0.004047,-0.462,0,-1,-0.00435,20,0.1
157,53,-52,-28.132,0.226,0.7521,0.004122,-0.4903,0,-1,-0.00462,20,0.1
158,54,-53,-27.786,0.2275,0.7916,0.004196,-0.5192,0,-1,-0.00489,20,0.1
159,55,-54,-27.444,0.229,0.8306,0.004269,-0.5486,0,-1,-0.00517,20,0.1
160,56,-55,-27.107,0.2305,0.8691,0.00434,-0.5786,0,-1,-0.00545,20,0.1
161,57,-56,-26.775,0.2319,0.9069,0.004411,-0.6089,0,-1,-0.00574,20,0.1
162,58,-57,-26.45,0.2333,0.9441,0.00448,-0.6397,0,-1,-0.00603,20,0.1
163,59,-58,-26.131,0.2347,0.9805,0.004549,-0.6708,0,-1,-0.00632,20,0.1
164,60,-59,-25.818,0.2361,1.016,0.004615,-0.7023,0,-1,-0.00662,20,0.1
165,61,-60,-25.513,0.2374,1.051,0.00468,-0.7341,0,-1,-0.00692,20,0.1
166,62,-61,-25.215,0.2387,1.085,0.004744,-0.7663,0,-1,-0.00722,20,0.1
167,63,-62,-24.926,0.24,1.118,0.004805,-0.7989,0,-1,-0.00753,20,0.1
168,64,-63,-24.644,0.2412,1.15,0.004865,-0.8317,0,-1,-0.00784,20,0.1
169,65,-64,-24.372,0.2424,1.181,0.004923,-0.8647,0,-1,-0.00815,20,0.1
170,66,-65,-24.108,0.2436,1.211,0.00498,-0.898,0,-1,-0.00846,20,0.1
171,67,-66,-23.855,0.2447,1.24,0.005034,-0.9314,0,-1,-0.00878,20,0.1
172,68,-67,-23.608,0.2458,1.275,0.005089,-0.9707,0,-1,-0.00915,20,0.1
173,69,-68,-23.367,0.2472,1.345,0.005159,-1.017,0,-1,-0.00959,20,0.1
174,70,-69,-23.121,0.2486,1.416,0.00523,-1.066,0,-1,-0.01,20,0.1
175,71,-70,-22.873,0.2501,1.488,0.005302,-1.117,0,-1,-0.0105,20,0.1
176,72,-71,-22.623,0.2515,1.56,0.005375,-1.17,0,-1,-0.011,20,0.1
177,73,-72,-22.373,0.2529,1.633,0.005447,-1.225,0,-1,-0.0115,20,0.1
178,74,-73,-22.123,0.2544,1.705,0.00552,-1.281,0,-1,-0.0121,20,0.1
179,75,-74,-21.875,0.2558,1.777,0.005592,-1.338,0,-1,-0.0126,20,0.1
180,76,-75,-21.63,0.2572,1.848,0.005663,-1.397,0,-1,-0.0132,20,0.1
181,77,-76,-21.387,0.2586,1.918,0.005734,-1.456,0,-1,-0.0137,20,0.1
182,78,-77,-21.148,0.26,1.988,0.005803,-1.516,0,-1,-0.0143,20,0.1
183,79,-78,-20.913,0.2613,2.056,0.005871,-1.577,0,-1,-0.0149,20,0.1
184,80,-79,-20.682,0.2627,2.123,0.005938,-1.639,0,-1,-0.0154,20,0.1
185,81,-80,-20.457,0.264,2.188,0.006004,-1.701,0,-1,-0.016,20,0.1
186,82,-81,-20.237,0.2652,2.252,0.006068,-1.764,0,-1,-0.0166,20,0.1
187,83,-82,-20.024,0.2665,2.314,0.00613,-1.827,0,-1,-0.0172,20,0.1
188,84,-83,-19.817,0.2677,2.374,0.00619,-1.89,0,-1,-0.0178,20,0.1
189,85,-84,-19.617,0.2688,2.432,0.006248,-1.954,0,-1,-0.0184,20,0.1
190,86,-85,-19.424,0.2699,2.488,0.006304,-2.018,0,-1,-0.019,20,0.1
191,87,-86,-19.239,0.271,2.541,0.006358,-2.082,0,-1,-0.0196,20,0.1
192,88,-87,-19.063,0.272,2.593,0.006409,-2.146,0,-1,-0.0202,20,0.1
193,89,-88,-18.895,0.273,2.641,0.006458,-2.213,0,-1,-0.0209,20,0.1
194,90,-89,-18.739,0.2739,2.686,0.006503,-2.289,0,-1,-0.0216,20,0.1
195,91,-90,-18.591,0.2749,2.784,0.006553,-2.375,0,-1,-0.0224,20,0.1
196,92,-91,-18.445,0.276,2.881,0.006602,-2.465,0,-1,-0.0232,20,0.1
197,93,-92,-18.303,0.277,2.975,0.006649,-2.56,0,-1,-0.0241,20,0.1
198,94,-93,-18.167,0.2779,3.065,0.006695,-2.66,0,-1,-0.0251,20,0.1
199,95,-94,-18.04,0.2789,3.149,0.006738,-2.763,0,-1,-0.026,20,0.1
200,96,-95,-17.923,0.2797,3.226,0.006777,-2.869,0,-1,-0.027,20,0.1
201,97,-96,-17.82,0.2804,3.295,0.006812,-2.979,0,-1,-0.0281,20,0.1
202,98,-97,-17.732,0.2811,3.353,0.006841,-3.09,0,-1,-0.0291,20,0.1
203,99,-98,-17.664,0.2815,3.398,0.006864,-3.204,0,-1,-0.0302,20,0.1
204,100,-99,-17.62,0.2819,3.427,0.006879,-3.318,0,-1,-0.0313,20,0.1
205,101,-100,-17.603,0.282,3.438,0.006884,-3.375,0,-1,-0.0318,20,0.1
210,1,0,-71.085,0.1419,0.02104,0.0009407,0.1,0,-1,0.000943,20,0.2
211,2,-1,-66.517,0.1465,0.02769,0.001062,0.0767,0,-1,0.000723,20,0.2
212,3,-2,-63.303,0.1498,0.03237,0.001147,0.05833,0,-1,0.00055,20,0.2
213,4,-3,-60.834,0.1523,0.03596,0.001213,0.04378,0,-1,0.000413,20,0.2
214,5,-4,-58.878,0.1548,0.04219,0.001288,0.03082,0,-1,0.00029,20,0.2
215,6,-5,-57.347,0.1571,0.04924,0.001362,0.01978,0,-1,0.000186,20,0.2
216,7,-6,-56.054,0.159,0.0552,0.001424,0.01208,0,-1,0.000114,20,0.2
217,8,-7,-54.901,0.1608,0.06051,0.00148,0.006447,0,-1,6.08E-05,20,0.2
218,9,-8,-53.837,0.1624,0.06541,0.001531,0.002075,0,-1,1.96E-05,20,0.2
219,10,-9,-52.835,0.1639,0.07002,0.001579,-0.001555,0,-1,-1.47E-05,20,0.2
220,11,-10,-51.88,0.1653,0.07442,0.001626,-0.004775,0,-1,-4.50E-05,20,0.2
221,12,-11,-50.962,0.1667,0.07864,0.00167,-0.007797,0,-1,-7.35E-05,20,0.2
222,13,-12,-50.077,0.168,0.08272,0.001712,-0.01076,0,-1,-0.000101,20,0.2
223,14,-13,-49.222,0.1693,0.08666,0.001754,-0.01376,0,-1,-0.00013,20,0.2
224,15,-14,-48.394,0.1706,0.09047,0.001794,-0.01688,0,-1,-0.000159,20,0.2
225,16,-15,-47.595,0.1718,0.09415,0.001832,-0.02023,0,-1,-0.000191,20,0.2
226,17,-16,-46.816,0.1734,0.1043,0.001895,-0.02446,0,-1,-0.000231,20,0.2
227,18,-17,-46.062,0.1751,0.115,0.001958,-0.02949,0,-1,-0.000278,20,0.2
228,19,-18,-45.328,0.1767,0.1253,0.00202,-0.03464,0,-1,-0.000326,20,0.2
229,20,-19,-44.614,0.1783,0.1354,0.00208,-0.03995,0,-1,-0.000377,20,0.2
230,21,-20,-43.918,0.1798,0.1453,0.002139,-0.04546,0,-1,-0.000428,20,0.2
231,22,-21,-43.24,0.1814,0.1548,0.002196,-0.05115,0,-1,-0.000482,20,0.2
232,23,-22,-42.578,0.1828,0.1642,0.002252,-0.05705,0,-1,-0.000538,20,0.2
233,24,-23,-41.934,0.1842,0.1733,0.002307,-0.06314,0,-1,-0.000595,20,0.2
234,25,-24,-41.307,0.1856,0.1822,0.002359,-0.06944,0,-1,-0.000654,20,0.2
235,26,-25,-40.696,0.187,0.1908,0.002411,-0.07595,0,-1,-0.000716,20,0.2
236,27,-26,-40.103,0.1883,0.1992,0.002461,-0.08267,0,-1,-0.000779,20,0.2
237,28,-27,-39.527,0.1896,0.2073,0.00251,-0.08962,0,-1,-0.000845,20,0.2
238,29,-28,-38.968,0.1908,0.2152,0.002557,-0.09679,0,-1,-0.000912,20,0.2
239,30,-29,-38.426,0.192,0.2228,0.002602,-0.1042,0,-1,-0.000982,20,0.2
240,31,-30,-37.903,0.1932,0.2302,0.002647,-0.1118,0,-1,-0.00105,20,0.2
241,32,-31,-37.39,0.1946,0.2445,0.002704,-0.1214,0,-1,-0.00114,20,0.2
242,33,-32,-36.889,0.1961,0.2653,0.002774,-0.133,0,-1,-0.00125,20,0.2
243,34,-33,-36.393,0.1977,0.2859,0.002843,-0.1451,0,-1,-0.00137,20,0.2
244,35,-34,-35.904,0.1993,0.3061,0.002912,-0.1576,0,-1,-0.00149,20,0.2
245,36,-35,-35.422,0.2008,0.3261,0.002979,-0.1704,0,-1,-0.00161,20,0.2
246,37,-36,-34.949,0.2023,0.3457,0.003045,-0.1837,0,-1,-0.00173,20,0.2
247,38,-37,-34.485,0.2038,0.3649,0.00311,-0.1972,0,-1,-0.00186,20,0.2
248,39,-38,-34.03,0.2052,0.3838,0.003173,-0.211,0,-1,-0.00199,20,0.2
249,40,-39,-33.584,0.2066,0.4022,0.003236,-0.2251,0,-1,-0.00212,20,0.2
250,41,-40,-33.149,0.208,0.4203,0.003296,-0.2395,0,-1,-0.00226,20,0.2
251,42,-41,-32.724,0.2093,0.4379,0.003356,-0.2542,0,-1,-0.0024,20,0.2
252,43,-42,-32.31,0.2107,0.455,0.003413,-0.2691,0,-1,-0.00254,20,0.2
253,44,-43,-31.907,0.2119,0.4717,0.00347,-0.2843,0,-1,-0.00268,20,0.2
254,45,-44,-31.516,0.2132,0.4879,0.003524,-0.2997,0,-1,-0.00282,20,0.2
255,46,-45,-31.136,0.2144,0.5037,0.003577,-0.3153,0,-1,-0.00297,20,0.2
256,47,-46,-30.768,0.2156,0.5189,0.003629,-0.3312,0,-1,-0.00312,20,0.2
257,48,-47,-30.412,0.2167,0.5337,0.003678,-0.3472,0,-1,-0.00327,20,0.2
258,49,-48,-30.069,0.2178,0.5479,0.003726,-0.3635,0,-1,-0.00343,20,0.2
259,50,-49,-29.735,0.2189,0.5692,0.003781,-0.3832,0,-1,-0.00361,20,0.2
260,51,-50,-29.406,0.2204,0.6066,0.00385,-0.4067,0,-1,-0.00383,20,0.2
261,52,-51,-29.075,0.2218,0.6443,0.003921,-0.4314,0,-1,-0.00407,20,0.2
262,53,-52,-28.745,0.2233,0.6821,0.003991,-0.4569,0,-1,-0.00431,20,0.2
263,54,-53,-28.415,0.2247,0.7197,0.004061,-0.4833,0,-1,-0.00456,20,0.2
264,55,-54,-28.088,0.2262,0.757,0.004131,-0.5105,0,-1,-0.00481,20,0.2
265,56,-55,-27.764,0.2276,0.794,0.0042,-0.5382,0,-1,-0.00507,20,0.2
266,57,-56,-27.444,0.229,0.8305,0.004268,-0.5666,0,-1,-0.00534,20,0.2
267,58,-57,-27.129,0.2304,0.8665,0.004336,-0.5955,0,-1,-0.00561,20,0.2
268,59,-58,-26.818,0.2317,0.9019,0.004402,-0.6247,0,-1,-0.00589,20,0.2
269,60,-59,-26.514,0.233,0.9367,0.004467,-0.6544,0,-1,-0.00617,20,0.2
270,61,-60,-26.216,0.2344,0.9707,0.00453,-0.6844,0,-1,-0.00645,20,0.2
271,62,-61,-25.924,0.2356,1.004,0.004592,-0.7147,0,-1,-0.00674,20,0.2
272,63,-62,-25.64,0.2369,1.036,0.004653,-0.7452,0,-1,-0.00702,20,0.2
273,64,-63,-25.363,0.2381,1.068,0.004712,-0.7759,0,-1,-0.00731,20,0.2
274,65,-64,-25.093,0.2393,1.099,0.00477,-0.8068,0,-1,-0.0076,20,0.2
275,66,-65,-24.831,0.2404,1.129,0.004825,-0.8377,0,-1,-0.00789,20,0.2
276,67,-66,-24.577,0.2415,1.158,0.00488,-0.8686,0,-1,-0.00819,20,0.2
277,68,-67,-24.332,0.2426,1.186,0.004932,-0.8994,0,-1,-0.00848,20,0.2
278,69,-68,-24.094,0.2436,1.213,0.004983,-0.9302,0,-1,-0.00877,20,0.2
279,70,-69,-23.865,0.2446,1.239,0.005031,-0.9616,0,-1,-0.00906,20,0.2
280,71,-70,-23.647,0.2456,1.264,0.005078,-0.9982,0,-1,-0.00941,20,0.2
281,72,-71,-23.433,0.2468,1.325,0.005139,-1.04,0,-1,-0.00981,20,0.2
282,73,-72,-23.216,0.2481,1.388,0.005202,-1.085,0,-1,-0.0102,20,0.2
283,74,-73,-22.996,0.2493,1.452,0.005266,-1.131,0,-1,-0.0107,20,0.2
284,75,-74,-22.775,0.2506,1.516,0.00533,-1.179,0,-1,-0.0111,20,0.2
285,76,-75,-22.553,0.2519,1.58,0.005395,-1.229,0,-1,-0.0116,20,0.2
286,77,-76,-22.331,0.2532,1.644,0.005459,-1.28,0,-1,-0.0121,20,0.2
287,78,-77,-22.11,0.2544,1.708,0.005523,-1.332,0,-1,-0.0126,20,0.2
288,79,-78,-21.891,0.2557,1.772,0.005587,-1.386,0,-1,-0.0131,20,0.2
289,80,-79,-21.675,0.257,1.834,0.005649,-1.44,0,-1,-0.0136,20,0.2
290,81,-80,-21.462,0.2582,1.896,0.005711,-1.496,0,-1,-0.0141,20,0.2
291,82,-81,-21.252,0.2594,1.957,0.005772,-1.551,0,-1,-0.0146,20,0.2
292,83,-82,-21.048,0.2606,2.016,0.005832,-1.608,0,-1,-0.0152,20,0.2
293,84,-83,-20.848,0.2617,2.074,0.00589,-1.665,0,-1,-0.0157,20,0.2
294,85,-84,-20.654,0.2628,2.13,0.005946,-1.723,0,-1,-0.0162,20,0.2
295,86,-85,-20.466,0.2639,2.185,0.006001,-1.78,0,-1,-0.0168,20,0.2
