,node,depth,head,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
23325,16.0,-15.0,-93.96,0.1252,0.006193,0.0005599,0.008278,0.0,-1.0,7.8e-05,20.0,22.200000000000003
23430,16.0,-15.0,-94.082,0.1251,0.006138,0.0005581,0.008254,0.0,-1.0,7.78e-05,20.0,22.3
23535,16.0,-15.0,-94.203,0.125,0.006084,0.0005564,0.00823,0.0,-1.0,7.76e-05,20.0,22.400000000000002
23640,16.0,-15.0,-94.323,0.1249,0.00603,0.0005547,0.008205,0.0,-1.0,7.73e-05,20.0,22.5
23745,16.0,-15.0,-94.443,0.1248,0.005976,0.000553,0.008179,0.0,-1.0,7.71e-05,20.0,22.6
23850,16.0,-15.0,-94.562,0.1248,0.005922,0.0005513,0.008153,0.0,-1.0,7.68e-05,20.0,22.700000000000003
23955,16.0,-15.0,-94.681,0.1247,0.005869,0.0005496,0.008126,0.0,-1.0,7.66e-05,20.0,22.8
24060,16.0,-15.0,-94.799,0.1246,0.005816,0.000548,0.0081,0.0,-1.0,7.63e-05,20.0,22.900000000000002
24165,16.0,-15.0,-94.916,0.1245,0.005763,0.0005463,0.008073,0.0,-1.0,7.61e-05,20.0,23.0
24270,16.0,-15.0,-95.033,0.1244,0.005711,0.0005446,0.008047,0.0,-1.0,7.58e-05,20.0,23.1
24375,16.0,-15.0,-95.15,0.1244,0.005658,0.000543,0.008021,0.0,-1.0,7.56e-05,20.0,23.200000000000003
24480,16.0,-15.0,-95.266,0.1243,0.005606,0.0005413,0.007995,0.0,-1.0,7.54e-05,20.0,23.3
24585,16.0,-15.0,-95.382,0.1242,0.005554,0.0005397,0.00797,0.0,-1.0,7.51e-05,20.0,23.400000000000002
24690,16.0,-15.0,-95.506,0.1241,0.005514,0.0005383,0.007952,0.0,-1.0,7.5e-05,20.0,23.5
24795,16.0,-15.0,-95.641,0.1241,0.005496,0.0005373,0.007946,0.0,-1.0,7.49e-05,20.0,23.6
24900,16.0,-15.0,-95.767,0.124,0.005478,0.0005363,0.007934,0.0,-1.0,7.48e-05,20.0,23.700000000000003
25005,16.0,-15.0,-95.891,0.124,0.005461,0.0005354,0.007918,0.0,-1.0,7.46e-05,20.0,23.8
25110,16.0,-15.0,-96.012,0.1239,0.005445,0.0005345,0.007901,0.0,-1.0,7.45e-05,20.0,23.900000000000002
25215,16.0,-15.0,-96.133,0.1239,0.005428,0.0005336,0.007882,0.0,-1.0,7.43e-05,20.0,24.0
25320,16.0,-15.0,-96.252,0.1238,0.005412,0.0005327,0.007863,0.0,-1.0,7.41e-05,20.0,24.1
25425,16.0,-15.0,-96.37,0.1238,0.005396,0.0005318,0.007844,0.0,-1.0,7.39e-05,20.0,24.200000000000003
25530,16.0,-15.0,-96.488,0.1237,0.00538,0.0005309,0.007824,0.0,-1.0,7.37e-05,20.0,24.3
25635,16.0,-15.0,-96.605,0.1237,0.005364,0.00053,0.007803,0.0,-1.0,7.35e-05,20.0,24.400000000000002
25740,16.0,-15.0,-96.722,0.1236,0.005348,0.0005291,0.007783,0.0,-1.0,7.34e-05,20.0,24.5
25845,16.0,-15.0,-96.837,0.1236,0.005332,0.0005283,0.007762,0.0,-1.0,7.32e-05,20.0,24.6
25950,16.0,-15.0,-96.953,0.1235,0.005316,0.0005274,0.00774,0.0,-1.0,7.3e-05,20.0,24.700000000000003
26055,16.0,-15.0,-97.068,0.1235,0.0053,0.0005266,0.007719,0.0,-1.0,7.28e-05,20.0,24.8
26160,16.0,-15.0,-97.182,0.1234,0.005285,0.0005257,0.007697,0.0,-1.0,7.25e-05,20.0,24.900000000000002
26265,16.0,-15.0,-97.296,0.1234,0.005269,0.0005248,0.007676,0.0,-1.0,7.23e-05,20.0,25.0
35,36.0,-35.0,-34.57,0.2035,0.3614,0.003098,-0.1829,0.0,-1.0,-0.00172,20.0,0.0
140,36.0,-35.0,-35.006,0.2021,0.3433,0.003037,-0.1759,0.0,-1.0,-0.00166,20.0,0.1
245,36.0,-35.0,-35.422,0.2008,0.3261,0.002979,-0.1704,0.0,-1.0,-0.00161,20.0,0.2
350,36.0,-35.0,-35.821,0.1995,0.3095,0.002923,-0.1654,0.0,-1.0,-0.00156,20.0,0.30000000000000004
455,36.0,-35.0,-36.206,0.1983,0.2936,0.002869,-0.1603,0.0,-1.0,-0.00151,20.0,0.4
560,36.0,-35.0,-36.571,0.1971,0.2785,0.002818,-0.1553,0.0,-1.0,-0.00146,20.0,0.5
665,36.0,-35.0,-36.921,0.196,0.2639,0.002769,-0.1504,0.0,-1.0,-0.00142,20.0,0.6000000000000001
770,36.0,-35.0,-37.256,0.195,0.2501,0.002723,-0.1457,0.0,-1.0,-0.00137,20.0,0.7000000000000001
875,36.0,-35.0,-37.577,0.194,0.2368,0.002678,-0.141,0.0,-1.0,-0.00133,20.0,0.8
980,36.0,-35.0,-37.89,0.1932,0.2304,0.002648,-0.1375,0.0,-1.0,-0.0013,20.0,0.9
1085,36.0,-35.0,-38.193,0.1925,0.2261,0.002622,-0.1348,0.0,-1.0,-0.00127,20.0,1.0
1190,36.0,-35.0,-38.491,0.1919,0.2219,0.002597,-0.1325,0.0,-1.0,-0.00125,20.0,1.1
1295,36.0,-35.0,-38.783,0.1912,0.2178,0.002572,-0.1303,0.0,-1.0,-0.00123,20.0,1.2000000000000002
1400,36.0,-35.0,-39.072,0.1906,0.2137,0.002548,-0.128,0.0,-1.0,-0.00121,20.0,1.3
1505,36.0,-35.0,-39.356,0.19,0.2097,0.002524,-0.1257,0.0,-1.0,-0.00118,20.0,1.4000000000000001
1610,36.0,-35.0,-39.635,0.1893,0.2058,0.002501,-0.1234,0.0,-1.0,-0.00116,20.0,1.5
1715,36.0,-35.0,-39.91,0.1887,0.2019,0.002477,-0.121,0.0,-1.0,-0.00114,20.0,1.6
1820,36.0,-35.0,-40.183,0.1881,0.198,0.002454,-0.1187,0.0,-1.0,-0.00112,20.0,1.7000000000000002
1925,36.0,-35.0,-40.454,0.1875,0.1942,0.002431,-0.1164,0.0,-1.0,-0.0011,20.0,1.8
2030,36.0,-35.0,-40.722,0.1869,0.1904,0.002409,-0.114,0.0,-1.0,-0.00107,20.0,1.9000000000000001
2135,36.0,-35.0,-40.987,0.1863,0.1867,0.002386,-0.1116,0.0,-1.0,-0.00105,20.0,2.0
2240,36.0,-35.0,-41.249,0.1858,0.183,0.002364,-0.1093,0.0,-1.0,-0.00103,20.0,2.1
2345,36.0,-35.0,-41.509,0.1852,0.1793,0.002342,-0.1069,0.0,-1.0,-0.00101,20.0,2.2
2450,36.0,-35.0,-41.766,0.1846,0.1757,0.002321,-0.1045,0.0,-1.0,-0.000985,20.0,2.3000000000000003
2555,36.0,-35.0,-42.022,0.184,0.172,0.002299,-0.1021,0.0,-1.0,-0.000962,20.0,2.4000000000000004
2660,36.0,-35.0,-42.275,0.1835,0.1685,0.002278,-0.09969,0.0,-1.0,-0.00094,20.0,2.5
2765,36.0,-35.0,-42.526,0.1829,0.1649,0.002257,-0.09732,0.0,-1.0,-0.000917,20.0,2.6
2870,36.0,-35.0,-42.776,0.1824,0.1614,0.002235,-0.09496,0.0,-1.0,-0.000895,20.0,2.7
2975,36.0,-35.0,-43.024,0.1818,0.1579,0.002215,-0.09262,0.0,-1.0,-0.000873,20.0,2.8000000000000003
3080,36.0,-35.0,-43.27,0.1813,0.1544,0.002194,-0.09031,0.0,-1.0,-0.000851,20.0,2.9000000000000004
3185,36.0,-35.0,-43.515,0.1807,0.151,0.002173,-0.08802,0.0,-1.0,-0.00083,20.0,3.0
3290,36.0,-35.0,-43.757,0.1802,0.1475,0.002153,-0.08576,0.0,-1.0,-0.000808,20.0,3.1
3395,36.0,-35.0,-43.999,0.1797,0.1441,0.002132,-0.08353,0.0,-1.0,-0.000787,20.0,3.2
3500,36.0,-35.0,-44.238,0.1791,0.1407,0.002112,-0.08134,0.0,-1.0,-0.000767,20.0,3.3000000000000003
3605,36.0,-35.0,-44.477,0.1786,0.1374,0.002092,-0.07915,0.0,-1.0,-0.000746,20.0,3.4000000000000004
3710,36.0,-35.0,-44.713,0.1781,0.134,0.002072,-0.07702,0.0,-1.0,-0.000726,20.0,3.5
3815,36.0,-35.0,-44.946,0.1776,0.1307,0.002052,-0.07492,0.0,-1.0,-0.000706,20.0,3.6
3920,36.0,-35.0,-45.18,0.1771,0.1275,0.002033,-0.07287,0.0,-1.0,-0.000687,20.0,3.7
4025,36.0,-35.0,-45.409,0.1765,0.1242,0.002013,-0.07083,0.0,-1.0,-0.000668,20.0,3.8000000000000003
4130,36.0,-35.0,-45.635,0.176,0.121,0.001994,-0.06891,0.0,-1.0,-0.000649,20.0,3.9000000000000004
4235,36.0,-35.0,-45.863,0.1755,0.1178,0.001975,-0.06693,0.0,-1.0,-0.000631,20.0,4.0
4340,36.0,-35.0,-46.085,0.175,0.1146,0.001956,-0.06507,0.0,-1.0,-0.000613,20.0,4.1000000000000005
4445,36.0,-35.0,-46.305,0.1746,0.1115,0.001938,-0.06323,0.0,-1.0,-0.000596,20.0,4.2
4550,36.0,-35.0,-46.524,0.1741,0.1085,0.001919,-0.06147,0.0,-1.0,-0.000579,20.0,4.3
4655,36.0,-35.0,-46.739,0.1736,0.1054,0.001901,-0.05964,0.0,-1.0,-0.000562,20.0,4.4
4760,36.0,-35.0,-46.953,0.1731,0.1024,0.001883,-0.05802,0.0,-1.0,-0.000547,20.0,4.5
4865,36.0,-35.0,-47.162,0.1727,0.09944,0.001865,-0.05625,0.0,-1.0,-0.00053,20.0,4.6000000000000005
4970,36.0,-35.0,-47.369,0.1722,0.09651,0.001848,-0.05479,0.0,-1.0,-0.000516,20.0,4.7
5075,36.0,-35.0,-47.574,0.1718,0.09425,0.001833,-0.05355,0.0,-1.0,-0.000505,20.0,4.800000000000001
5180,36.0,-35.0,-47.78,0.1715,0.09329,0.001823,-0.05244,0.0,-1.0,-0.000494,20.0,4.9
5285,36.0,-35.0,-47.977,0.1712,0.09239,0.001814,-0.05147,0.0,-1.0,-0.000485,20.0,5.0
5390,36.0,-35.0,-48.181,0.1709,0.09145,0.001804,-0.05083,0.0,-1.0,-0.000479,20.0,5.1000000000000005
5495,36.0,-35.0,-48.376,0.1706,0.09055,0.001794,-0.04987,0.0,-1.0,-0.00047,20.0,5.2
5600,36.0,-35.0,-48.576,0.1703,0.08963,0.001785,-0.04925,0.0,-1.0,-0.000464,20.0,5.300000000000001
5705,36.0,-35.0,-48.77,0.17,0.08873,0.001775,-0.04839,0.0,-1.0,-0.000456,20.0,5.4
5810,36.0,-35.0,-48.966,0.1697,0.08784,0.001766,-0.04771,0.0,-1.0,-0.00045,20.0,5.5
5915,36.0,-35.0,-49.159,0.1694,0.08694,0.001757,-0.04694,0.0,-1.0,-0.000442,20.0,5.6000000000000005
6020,36.0,-35.0,-49.351,0.1691,0.08606,0.001747,-0.04623,0.0,-1.0,-0.000436,20.0,5.7
6125,36.0,-35.0,-49.542,0.1688,0.08518,0.001738,-0.04552,0.0,-1.0,-0.000429,20.0,5.800000000000001
6230,36.0,-35.0,-49.731,0.1685,0.08431,0.001729,-0.04482,0.0,-1.0,-0.000422,20.0,5.9
6335,36.0,-35.0,-49.919,0.1683,0.08344,0.00172,-0.04415,0.0,-1.0,-0.000416,20.0,6.0
6440,36.0,-35.0,-50.106,0.168,0.08258,0.001711,-0.04347,0.0,-1.0,-0.00041,20.0,6.1000000000000005
6545,36.0,-35.0,-50.292,0.1677,0.08173,0.001702,-0.04282,0.0,-1.0,-0.000404,20.0,6.2
6650,36.0,-35.0,-50.476,0.1674,0.08087,0.001693,-0.04217,0.0,-1.0,-0.000397,20.0,6.300000000000001
6755,36.0,-35.0,-50.659,0.1671,0.08003,0.001684,-0.04153,0.0,-1.0,-0.000391,20.0,6.4
6860,36.0,-35.0,-50.841,0.1669,0.07919,0.001676,-0.04091,0.0,-1.0,-0.000386,20.0,6.5
6965,36.0,-35.0,-51.022,0.1666,0.07836,0.001667,-0.0403,0.0,-1.0,-0.00038,20.0,6.6000000000000005
7070,36.0,-35.0,-51.201,0.1663,0.07754,0.001658,-0.03969,0.0,-1.0,-0.000374,20.0,6.7
7175,36.0,-35.0,-51.379,0.1661,0.07672,0.00165,-0.0391,0.0,-1.0,-0.000369,20.0,6.800000000000001
7280,36.0,-35.0,-51.556,0.1658,0.0759,0.001641,-0.03852,0.0,-1.0,-0.000363,20.0,6.9
7385,36.0,-35.0,-51.732,0.1655,0.07509,0.001633,-0.03794,0.0,-1.0,-0.000358,20.0,7.0
7490,36.0,-35.0,-51.907,0.1653,0.07428,0.001624,-0.03738,0.0,-1.0,-0.000352,20.0,7.1000000000000005
7595,36.0,-35.0,-52.081,0.165,0.07348,0.001616,-0.03683,0.0,-1.0,-0.000347,20.0,7.2
7700,36.0,-35.0,-52.254,0.1647,0.07269,0.001607,-0.03628,0.0,-1.0,-0.000342,20.0,7.300000000000001
7805,36.0,-35.0,-52.425,0.1645,0.0719,0.001599,-0.03575,0.0,-1.0,-0.000337,20.0,7.4
7910,36.0,-35.0,-52.596,0.1642,0.07111,0.001591,-0.03522,0.0,-1.0,-0.000332,20.0,7.5
8015,36.0,-35.0,-52.766,0.164,0.07033,0.001583,-0.0347,0.0,-1.0,-0.000327,20.0,7.6000000000000005
8120,36.0,-35.0,-52.934,0.1637,0.06956,0.001575,-0.03418,0.0,-1.0,-0.000322,20.0,7.7
8225,36.0,-35.0,-53.102,0.1635,0.06878,0.001567,-0.03368,0.0,-1.0,-0.000317,20.0,7.800000000000001
8330,36.0,-35.0,-53.268,0.1632,0.06802,0.001558,-0.03318,0.0,-1.0,-0.000313,20.0,7.9
8435,36.0,-35.0,-53.434,0.163,0.06725,0.001551,-0.03269,0.0,-1.0,-0.000308,20.0,8.0
8540,36.0,-35.0,-53.598,0.1627,0.0665,0.001543,-0.03221,0.0,-1.0,-0.000304,20.0,8.1
8645,36.0,-35.0,-53.762,0.1625,0.06574,0.001535,-0.03173,0.0,-1.0,-0.000299,20.0,8.200000000000001
8750,36.0,-35.0,-53.924,0.1622,0.065,0.001527,-0.03126,0.0,-1.0,-0.000295,20.0,8.3
8855,36.0,-35.0,-54.086,0.162,0.06425,0.001519,-0.03079,0.0,-1.0,-0.00029,20.0,8.4
8960,36.0,-35.0,-54.247,0.1617,0.06351,0.001511,-0.03034,0.0,-1.0,-0.000286,20.0,8.5
9065,36.0,-35.0,-54.406,0.1615,0.06278,0.001504,-0.02988,0.0,-1.0,-0.000282,20.0,8.6
9170,36.0,-35.0,-54.565,0.1613,0.06205,0.001496,-0.02944,0.0,-1.0,-0.000277,20.0,8.700000000000001
9275,36.0,-35.0,-54.723,0.161,0.06132,0.001488,-0.029,0.0,-1.0,-0.000273,20.0,8.8
9380,36.0,-35.0,-54.88,0.1608,0.0606,0.001481,-0.02857,0.0,-1.0,-0.000269,20.0,8.9
9485,36.0,-35.0,-55.036,0.1605,0.05988,0.001473,-0.02814,0.0,-1.0,-0.000265,20.0,9.0
9590,36.0,-35.0,-55.191,0.1603,0.05916,0.001466,-0.02771,0.0,-1.0,-0.000261,20.0,9.1
9695,36.0,-35.0,-55.346,0.1601,0.05845,0.001458,-0.02729,0.0,-1.0,-0.000257,20.0,9.200000000000001
9800,36.0,-35.0,-55.499,0.1599,0.05774,0.001451,-0.02688,0.0,-1.0,-0.000253,20.0,9.3
9905,36.0,-35.0,-55.651,0.1596,0.05704,0.001444,-0.02648,0.0,-1.0,-0.00025,20.0,9.4
10010,36.0,-35.0,-55.803,0.1594,0.05634,0.001436,-0.02607,0.0,-1.0,-0.000246,20.0,9.5
10115,36.0,-35.0,-55.954,0.1592,0.05565,0.001429,-0.02567,0.0,-1.0,-0.000242,20.0,9.600000000000001
10220,36.0,-35.0,-56.104,0.1589,0.05496,0.001422,-0.02528,0.0,-1.0,-0.000238,20.0,9.700000000000001
10325,36.0,-35.0,-56.253,0.1587,0.05427,0.001415,-0.0249,0.0,-1.0,-0.000235,20.0,9.8
10430,36.0,-35.0,-56.402,0.1585,0.05359,0.001407,-0.02451,0.0,-1.0,-0.000231,20.0,9.9
10535,36.0,-35.0,-56.549,0.1583,0.05291,0.0014,-0.02413,0.0,-1.0,-0.000227,20.0,10.0
10640,36.0,-35.0,-56.696,0.158,0.05223,0.001393,-0.02376,0.0,-1.0,-0.000224,20.0,10.100000000000001
10745,36.0,-35.0,-56.842,0.1578,0.05156,0.001386,-0.02339,0.0,-1.0,-0.00022,20.0,10.200000000000001
10850,36.0,-35.0,-56.987,0.1576,0.05089,0.001379,-0.02303,0.0,-1.0,-0.000217,20.0,10.3
10955,36.0,-35.0,-57.131,0.1574,0.05023,0.001372,-0.02266,0.0,-1.0,-0.000214,20.0,10.4
11060,36.0,-35.0,-57.275,0.1572,0.04957,0.001365,-0.02231,0.0,-1.0,-0.00021,20.0,10.5
11165,36.0,-35.0,-57.417,0.157,0.04891,0.001358,-0.02196,0.0,-1.0,-0.000207,20.0,10.600000000000001
11270,36.0,-35.0,-57.559,0.1567,0.04826,0.001352,-0.02163,0.0,-1.0,-0.000204,20.0,10.700000000000001
11375,36.0,-35.0,-57.7,0.1565,0.04761,0.001345,-0.02126,0.0,-1.0,-0.0002,20.0,10.8
11480,36.0,-35.0,-57.841,0.1563,0.04696,0.001338,-0.02092,0.0,-1.0,-0.000197,20.0,10.9
11585,36.0,-35.0,-57.98,0.1561,0.04632,0.001331,-0.02059,0.0,-1.0,-0.000194,20.0,11.0
11690,36.0,-35.0,-58.118,0.1559,0.04568,0.001325,-0.02028,0.0,-1.0,-0.000191,20.0,11.100000000000001
11795,36.0,-35.0,-58.256,0.1557,0.04505,0.001318,-0.01994,0.0,-1.0,-0.000188,20.0,11.200000000000001
11900,36.0,-35.0,-58.394,0.1555,0.04441,0.001311,-0.0196,0.0,-1.0,-0.000185,20.0,11.3
12005,36.0,-35.0,-58.531,0.1553,0.04378,0.001305,-0.01929,0.0,-1.0,-0.000182,20.0,11.4
12110,36.0,-35.0,-58.666,0.1551,0.04316,0.001298,-0.01899,0.0,-1.0,-0.000179,20.0,11.5
12215,36.0,-35.0,-58.799,0.1549,0.04255,0.001292,-0.01871,0.0,-1.0,-0.000176,20.0,11.600000000000001
12320,36.0,-35.0,-58.935,0.1547,0.04192,0.001285,-0.01833,0.0,-1.0,-0.000173,20.0,11.700000000000001
12425,36.0,-35.0,-59.068,0.1545,0.04131,0.001279,-0.01804,0.0,-1.0,-0.00017,20.0,11.8
12530,36.0,-35.0,-59.2,0.1543,0.0407,0.001272,-0.01777,0.0,-1.0,-0.000167,20.0,11.9
12635,36.0,-35.0,-59.33,0.1541,0.0401,0.001266,-0.01752,0.0,-1.0,-0.000165,20.0,12.0
12740,36.0,-35.0,-59.463,0.1539,0.0395,0.00126,-0.01715,0.0,-1.0,-0.000162,20.0,12.100000000000001
12845,36.0,-35.0,-59.594,0.1537,0.03889,0.001254,-0.01684,0.0,-1.0,-0.000159,20.0,12.200000000000001
12950,36.0,-35.0,-59.723,0.1535,0.03829,0.001247,-0.0166,0.0,-1.0,-0.000156,20.0,12.3
13055,36.0,-35.0,-59.849,0.1533,0.03771,0.001241,-0.01638,0.0,-1.0,-0.000154,20.0,12.4
13160,36.0,-35.0,-59.976,0.1531,0.03722,0.001236,-0.01617,0.0,-1.0,-0.000152,20.0,12.5
13265,36.0,-35.0,-60.111,0.153,0.03702,0.001232,-0.01598,0.0,-1.0,-0.000151,20.0,12.600000000000001
13370,36.0,-35.0,-60.238,0.1529,0.03683,0.001229,-0.01578,0.0,-1.0,-0.000149,20.0,12.700000000000001
13475,36.0,-35.0,-60.362,0.1527,0.03665,0.001225,-0.0156,0.0,-1.0,-0.000147,20.0,12.8
13580,36.0,-35.0,-60.484,0.1526,0.03648,0.001222,-0.01542,0.0,-1.0,-0.000145,20.0,12.9
13685,36.0,-35.0,-60.611,0.1525,0.03629,0.001219,-0.01538,0.0,-1.0,-0.000145,20.0,13.0
13790,36.0,-35.0,-60.738,0.1523,0.03611,0.001215,-0.01528,0.0,-1.0,-0.000144,20.0,13.100000000000001
13895,36.0,-35.0,-60.861,0.1522,0.03593,0.001212,-0.01513,0.0,-1.0,-0.000143,20.0,13.200000000000001
14000,36.0,-35.0,-60.983,0.1521,0.03575,0.001209,-0.01498,0.0,-1.0,-0.000141,20.0,13.3
14105,36.0,-35.0,-61.104,0.152,0.03558,0.001206,-0.01485,0.0,-1.0,-0.00014,20.0,13.4
14210,36.0,-35.0,-61.228,0.1519,0.0354,0.001203,-0.01478,0.0,-1.0,-0.000139,20.0,13.5
14315,36.0,-35.0,-61.35,0.1517,0.03522,0.001199,-0.01466,0.0,-1.0,-0.000138,20.0,13.600000000000001
14420,36.0,-35.0,-61.471,0.1516,0.03504,0.001196,-0.01453,0.0,-1.0,-0.000137,20.0,13.700000000000001
14525,36.0,-35.0,-61.59,0.1515,0.03487,0.001193,-0.01439,0.0,-1.0,-0.000136,20.0,13.8
14630,36.0,-35.0,-61.71,0.1514,0.0347,0.00119,-0.0143,0.0,-1.0,-0.000135,20.0,13.9
14735,36.0,-35.0,-61.83,0.1512,0.03452,0.001187,-0.01419,0.0,-1.0,-0.000134,20.0,14.0
14840,36.0,-35.0,-61.949,0.1511,0.03435,0.001183,-0.01408,0.0,-1.0,-0.000133,20.0,14.100000000000001
14945,36.0,-35.0,-62.067,0.151,0.03418,0.00118,-0.01396,0.0,-1.0,-0.000132,20.0,14.200000000000001
15050,36.0,-35.0,-62.184,0.1509,0.034,0.001177,-0.01384,0.0,-1.0,-0.00013,20.0,14.3
15155,36.0,-35.0,-62.302,0.1508,0.03383,0.001174,-0.01374,0.0,-1.0,-0.00013,20.0,14.4
15260,36.0,-35.0,-62.419,0.1507,0.03366,0.001171,-0.01364,0.0,-1.0,-0.000129,20.0,14.5
15365,36.0,-35.0,-62.535,0.1505,0.03349,0.001168,-0.01353,0.0,-1.0,-0.000128,20.0,14.600000000000001
15470,36.0,-35.0,-62.65,0.1504,0.03333,0.001165,-0.01342,0.0,-1.0,-0.000126,20.0,14.700000000000001
15575,36.0,-35.0,-62.765,0.1503,0.03316,0.001162,-0.01332,0.0,-1.0,-0.000126,20.0,14.8
15680,36.0,-35.0,-62.88,0.1502,0.03299,0.001159,-0.01322,0.0,-1.0,-0.000125,20.0,14.9
15785,36.0,-35.0,-62.995,0.1501,0.03283,0.001156,-0.01312,0.0,-1.0,-0.000124,20.0,15.0
15890,36.0,-35.0,-63.108,0.15,0.03266,0.001153,-0.01301,0.0,-1.0,-0.000123,20.0,15.100000000000001
15995,36.0,-35.0,-63.222,0.1498,0.0325,0.00115,-0.01291,0.0,-1.0,-0.000122,20.0,15.200000000000001
16100,36.0,-35.0,-63.334,0.1497,0.03233,0.001147,-0.01281,0.0,-1.0,-0.000121,20.0,15.3
16205,36.0,-35.0,-63.447,0.1496,0.03217,0.001144,-0.01271,0.0,-1.0,-0.00012,20.0,15.4
16310,36.0,-35.0,-63.559,0.1495,0.03201,0.001141,-0.01262,0.0,-1.0,-0.000119,20.0,15.5
16415,36.0,-35.0,-63.67,0.1494,0.03184,0.001138,-0.01252,0.0,-1.0,-0.000118,20.0,15.600000000000001
16520,36.0,-35.0,-63.781,0.1493,0.03168,0.001135,-0.01242,0.0,-1.0,-0.000117,20.0,15.700000000000001
16625,36.0,-35.0,-63.892,0.1492,0.03152,0.001132,-0.01233,0.0,-1.0,-0.000116,20.0,15.8
16730,36.0,-35.0,-64.002,0.1491,0.03136,0.001129,-0.01223,0.0,-1.0,-0.000115,20.0,15.9
16835,36.0,-35.0,-64.112,0.149,0.0312,0.001126,-0.01214,0.0,-1.0,-0.000114,20.0,16.0
16940,36.0,-35.0,-64.221,0.1488,0.03104,0.001123,-0.01204,0.0,-1.0,-0.000114,20.0,16.1
17045,36.0,-35.0,-64.33,0.1487,0.03088,0.00112,-0.01195,0.0,-1.0,-0.000113,20.0,16.2
17150,36.0,-35.0,-64.438,0.1486,0.03073,0.001117,-0.01186,0.0,-1.0,-0.000112,20.0,16.3
17255,36.0,-35.0,-64.547,0.1485,0.03057,0.001115,-0.01177,0.0,-1.0,-0.000111,20.0,16.400000000000002
17360,36.0,-35.0,-64.654,0.1484,0.03041,0.001112,-0.01168,0.0,-1.0,-0.00011,20.0,16.5
17465,36.0,-35.0,-64.761,0.1483,0.03026,0.001109,-0.01159,0.0,-1.0,-0.000109,20.0,16.6
17570,36.0,-35.0,-64.868,0.1482,0.0301,0.001106,-0.0115,0.0,-1.0,-0.000108,20.0,16.7
17675,36.0,-35.0,-64.975,0.1481,0.02995,0.001103,-0.01141,0.0,-1.0,-0.000108,20.0,16.8
17780,36.0,-35.0,-65.081,0.148,0.02979,0.0011,-0.01133,0.0,-1.0,-0.000107,20.0,16.900000000000002
17885,36.0,-35.0,-65.186,0.1479,0.02964,0.001098,-0.01124,0.0,-1.0,-0.000106,20.0,17.0
17990,36.0,-35.0,-65.291,0.1478,0.02949,0.001095,-0.01115,0.0,-1.0,-0.000105,20.0,17.1
18095,36.0,-35.0,-65.396,0.1477,0.02933,0.001092,-0.01107,0.0,-1.0,-0.000104,20.0,17.2
18200,36.0,-35.0,-65.501,0.1476,0.02918,0.001089,-0.01098,0.0,-1.0,-0.000104,20.0,17.3
18305,36.0,-35.0,-65.605,0.1474,0.02903,0.001086,-0.0109,0.0,-1.0,-0.000103,20.0,17.400000000000002
18410,36.0,-35.0,-65.709,0.1473,0.02888,0.001084,-0.01081,0.0,-1.0,-0.000102,20.0,17.5
18515,36.0,-35.0,-65.812,0.1472,0.02873,0.001081,-0.01073,0.0,-1.0,-0.000101,20.0,17.6
18620,36.0,-35.0,-65.915,0.1471,0.02858,0.001078,-0.01065,0.0,-1.0,-1e-04,20.0,17.7
18725,36.0,-35.0,-66.018,0.147,0.02843,0.001075,-0.01057,0.0,-1.0,-9.96e-05,20.0,17.8
18830,36.0,-35.0,-66.12,0.1469,0.02828,0.001073,-0.01049,0.0,-1.0,-9.88e-05,20.0,17.900000000000002
18935,36.0,-35.0,-66.222,0.1468,0.02813,0.00107,-0.01041,0.0,-1.0,-9.81e-05,20.0,18.0
19040,36.0,-35.0,-66.324,0.1467,0.02798,0.001067,-0.01033,0.0,-1.0,-9.73e-05,20.0,18.1
19145,36.0,-35.0,-66.425,0.1466,0.02784,0.001065,-0.01025,0.0,-1.0,-9.66e-05,20.0,18.2
19250,36.0,-35.0,-66.526,0.1465,0.02769,0.001062,-0.01017,0.0,-1.0,-9.58e-05,20.0,18.3
19355,36.0,-35.0,-66.626,0.1464,0.02754,0.001059,-0.01009,0.0,-1.0,-9.51e-05,20.0,18.400000000000002
19460,36.0,-35.0,-66.727,0.1463,0.0274,0.001057,-0.01001,0.0,-1.0,-9.44e-05,20.0,18.5
19565,36.0,-35.0,-66.826,0.1462,0.02725,0.001054,-0.009935,0.0,-1.0,-9.36e-05,20.0,18.6
19670,36.0,-35.0,-66.926,0.1461,0.02711,0.001051,-0.009859,0.0,-1.0,-9.29e-05,20.0,18.7
19775,36.0,-35.0,-67.025,0.146,0.02696,0.001049,-0.009782,0.0,-1.0,-9.22e-05,20.0,18.8
19880,36.0,-35.0,-67.124,0.1459,0.02682,0.001046,-0.009706,0.0,-1.0,-9.15e-05,20.0,18.900000000000002
19985,36.0,-35.0,-67.223,0.1458,0.02668,0.001044,-0.009631,0.0,-1.0,-9.08e-05,20.0,19.0
20090,36.0,-35.0,-67.321,0.1457,0.02653,0.001041,-0.009556,0.0,-1.0,-9.01e-05,20.0,19.1
20195,36.0,-35.0,-67.419,0.1456,0.02639,0.001038,-0.009482,0.0,-1.0,-8.94e-05,20.0,19.200000000000003
20300,36.0,-35.0,-67.517,0.1455,0.02625,0.001036,-0.009408,0.0,-1.0,-8.87e-05,20.0,19.3
