,node,depth,head,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
0,1.0,0.0,-468.881,0.1502,0.0002258,8.626e-05,0.003955,0.0,-1.0,0.000158,20.0,0.0
1,2.0,-1.0,-451.722,0.1519,0.0002637,9.21e-05,0.00412,0.0,-1.0,0.000165,20.0,0.0
2,3.0,-2.0,-435.507,0.1534,0.0002995,9.763e-05,0.004411,0.0,-1.0,0.000177,20.0,0.0
3,4.0,-3.0,-420.167,0.1549,0.0003334,0.0001028,0.004633,0.0,-1.0,0.000186,20.0,0.0
4,5.0,-4.0,-405.639,0.1563,0.0003655,0.0001078,0.004795,0.0,-1.0,0.000192,20.0,0.0
5,6.0,-5.0,-391.864,0.1576,0.0003959,0.0001125,0.004985,0.0,-1.0,0.0002,20.0,0.0
6,7.0,-6.0,-378.791,0.1591,0.00045,0.0001187,0.005338,0.0,-1.0,0.000214,20.0,0.0
7,8.0,-7.0,-366.371,0.1608,0.0005253,0.0001262,0.005817,0.0,-1.0,0.000233,20.0,0.0
8,9.0,-8.0,-354.561,0.1624,0.0005969,0.0001334,0.006263,0.0,-1.0,0.000251,20.0,0.0
9,10.0,-9.0,-343.321,0.164,0.000665,0.0001402,0.006616,0.0,-1.0,0.000265,20.0,0.0
10,11.0,-10.0,-332.612,0.1654,0.0007299,0.0001468,0.006889,0.0,-1.0,0.000276,20.0,0.0
11,12.0,-11.0,-322.403,0.1668,0.0007917,0.000153,0.007093,0.0,-1.0,0.000284,20.0,0.0
12,13.0,-12.0,-312.66,0.1682,0.0008508,0.0001589,0.007283,0.0,-1.0,0.000292,20.0,0.0
13,14.0,-13.0,-303.357,0.1696,0.0009284,0.0001655,0.007647,0.0,-1.0,0.000306,20.0,0.0
14,15.0,-14.0,-294.465,0.1713,0.001075,0.0001751,0.008253,0.0,-1.0,0.000331,20.0,0.0
15,16.0,-15.0,-285.96,0.1729,0.001216,0.0001842,0.008881,0.0,-1.0,0.000356,20.0,0.0
16,17.0,-16.0,-277.82,0.1745,0.001351,0.000193,0.009391,0.0,-1.0,0.000376,20.0,0.0
17,18.0,-17.0,-270.023,0.176,0.00148,0.0002014,0.009798,0.0,-1.0,0.000393,20.0,0.0
18,19.0,-18.0,-262.55,0.1775,0.001603,0.0002094,0.01012,0.0,-1.0,0.000405,20.0,0.0
19,20.0,-19.0,-255.383,0.1789,0.001722,0.0002171,0.01035,0.0,-1.0,0.000415,20.0,0.0
20,21.0,-20.0,-248.504,0.1802,0.001835,0.0002245,0.01053,0.0,-1.0,0.000422,20.0,0.0
21,22.0,-21.0,-241.898,0.1815,0.001948,0.0002317,0.01089,0.0,-1.0,0.000436,20.0,0.0
22,23.0,-22.0,-235.551,0.1832,0.002232,0.0002437,0.01163,0.0,-1.0,0.000466,20.0,0.0
23,24.0,-23.0,-229.448,0.1849,0.002505,0.0002553,0.01246,0.0,-1.0,0.000499,20.0,0.0
24,25.0,-24.0,-223.577,0.1865,0.002768,0.0002663,0.01315,0.0,-1.0,0.000527,20.0,0.0
25,26.0,-25.0,-217.925,0.1881,0.003021,0.000277,0.01371,0.0,-1.0,0.000549,20.0,0.0
26,27.0,-26.0,-212.482,0.1896,0.003264,0.0002873,0.01416,0.0,-1.0,0.000567,20.0,0.0
27,28.0,-27.0,-207.238,0.191,0.003499,0.0002972,0.0145,0.0,-1.0,0.000581,20.0,0.0
28,29.0,-28.0,-202.182,0.1924,0.003725,0.0003067,0.01476,0.0,-1.0,0.000591,20.0,0.0
29,30.0,-29.0,-197.304,0.1937,0.003944,0.000316,0.01494,0.0,-1.0,0.000598,20.0,0.0
30,31.0,-30.0,-192.598,0.195,0.004154,0.0003248,0.01529,0.0,-1.0,0.000613,20.0,0.0
31,32.0,-31.0,-188.053,0.1967,0.004638,0.0003386,0.0161,0.0,-1.0,0.000645,20.0,0.0
32,33.0,-32.0,-183.663,0.1984,0.005163,0.0003529,0.01709,0.0,-1.0,0.000685,20.0,0.0
33,34.0,-33.0,-179.421,0.2,0.005671,0.0003668,0.01796,0.0,-1.0,0.000719,20.0,0.0
34,35.0,-34.0,-175.319,0.2016,0.006162,0.0003802,0.01867,0.0,-1.0,0.000748,20.0,0.0
35,36.0,-35.0,-171.352,0.2031,0.006637,0.0003931,0.01924,0.0,-1.0,0.000771,20.0,0.0
36,37.0,-36.0,-167.513,0.2046,0.007097,0.0004057,0.01969,0.0,-1.0,0.000789,20.0,0.0
37,38.0,-37.0,-163.796,0.2061,0.007542,0.0004178,0.02002,0.0,-1.0,0.000802,20.0,0.0
38,39.0,-38.0,-160.197,0.2074,0.007973,0.0004296,0.02026,0.0,-1.0,0.000812,20.0,0.0
39,40.0,-39.0,-156.709,0.2088,0.00839,0.000441,0.0204,0.0,-1.0,0.000817,20.0,0.0
40,41.0,-40.0,-153.329,0.2101,0.008795,0.000452,0.02068,0.0,-1.0,0.000828,20.0,0.0
41,42.0,-41.0,-150.052,0.2116,0.009566,0.0004671,0.02142,0.0,-1.0,0.000858,20.0,0.0
42,43.0,-42.0,-146.873,0.2134,0.01057,0.0004847,0.02249,0.0,-1.0,0.000901,20.0,0.0
43,44.0,-43.0,-143.789,0.215,0.01154,0.0005018,0.0235,0.0,-1.0,0.000941,20.0,0.0
44,45.0,-44.0,-140.794,0.2166,0.01248,0.0005184,0.02432,0.0,-1.0,0.000974,20.0,0.0
45,46.0,-45.0,-137.887,0.2182,0.0134,0.0005345,0.02497,0.0,-1.0,0.001,20.0,0.0
46,47.0,-46.0,-135.063,0.2197,0.01429,0.0005502,0.02546,0.0,-1.0,0.00102,20.0,0.0
47,48.0,-47.0,-132.319,0.2212,0.01515,0.0005654,0.02582,0.0,-1.0,0.00103,20.0,0.0
48,49.0,-48.0,-129.652,0.2226,0.016,0.0005802,0.02605,0.0,-1.0,0.00104,20.0,0.0
49,50.0,-49.0,-127.059,0.224,0.01681,0.0005945,0.02617,0.0,-1.0,0.00105,20.0,0.0
50,51.0,-50.0,-124.537,0.2253,0.01761,0.0006085,0.02618,0.0,-1.0,0.00105,20.0,0.0
51,52.0,-51.0,-122.082,0.2266,0.01838,0.0006221,0.02623,0.0,-1.0,0.00105,20.0,0.0
52,53.0,-52.0,-119.694,0.2281,0.01951,0.0006381,0.0267,0.0,-1.0,0.00107,20.0,0.0
53,54.0,-53.0,-117.369,0.2298,0.0214,0.0006593,0.02766,0.0,-1.0,0.00111,20.0,0.0
54,55.0,-54.0,-115.105,0.2315,0.02323,0.00068,0.02865,0.0,-1.0,0.00115,20.0,0.0
55,56.0,-55.0,-112.899,0.2331,0.02503,0.0007002,0.02942,0.0,-1.0,0.00118,20.0,0.0
56,57.0,-56.0,-110.75,0.2347,0.02677,0.0007199,0.02999,0.0,-1.0,0.0012,20.0,0.0
57,58.0,-57.0,-108.656,0.2362,0.02847,0.000739,0.03038,0.0,-1.0,0.00122,20.0,0.0
58,59.0,-58.0,-106.614,0.2377,0.03013,0.0007577,0.0306,0.0,-1.0,0.00123,20.0,0.0
59,60.0,-59.0,-104.622,0.2392,0.03174,0.0007759,0.03066,0.0,-1.0,0.00123,20.0,0.0
60,61.0,-60.0,-102.68,0.2406,0.03332,0.0007937,0.03059,0.0,-1.0,0.00123,20.0,0.0
61,62.0,-61.0,-100.785,0.242,0.03486,0.0008111,0.03039,0.0,-1.0,0.00122,20.0,0.0
62,63.0,-62.0,-98.935,0.2434,0.03636,0.000828,0.03007,0.0,-1.0,0.0012,20.0,0.0
63,64.0,-63.0,-97.129,0.2447,0.03783,0.0008445,0.02967,0.0,-1.0,0.00119,20.0,0.0
64,65.0,-64.0,-95.366,0.246,0.03937,0.0008611,0.02957,0.0,-1.0,0.00118,20.0,0.0
65,66.0,-65.0,-93.644,0.2477,0.04286,0.0008862,0.03005,0.0,-1.0,0.0012,20.0,0.0
66,67.0,-66.0,-91.961,0.2494,0.04628,0.0009107,0.03065,0.0,-1.0,0.00123,20.0,0.0
67,68.0,-67.0,-90.317,0.251,0.04962,0.0009346,0.03099,0.0,-1.0,0.00124,20.0,0.0
68,69.0,-68.0,-88.71,0.2526,0.05288,0.000958,0.03111,0.0,-1.0,0.00125,20.0,0.0
69,70.0,-69.0,-87.139,0.2542,0.05607,0.0009809,0.031,0.0,-1.0,0.00124,20.0,0.0
70,71.0,-70.0,-85.603,0.2557,0.05919,0.001003,0.03071,0.0,-1.0,0.00123,20.0,0.0
71,72.0,-71.0,-84.1,0.2572,0.06224,0.001025,0.03024,0.0,-1.0,0.00121,20.0,0.0
72,73.0,-72.0,-82.63,0.2587,0.06522,0.001047,0.0296,0.0,-1.0,0.00119,20.0,0.0
73,74.0,-73.0,-81.192,0.2601,0.06814,0.001067,0.02881,0.0,-1.0,0.00115,20.0,0.0
74,75.0,-74.0,-79.784,0.2615,0.071,0.001088,0.02789,0.0,-1.0,0.00112,20.0,0.0
75,76.0,-75.0,-78.405,0.2629,0.0738,0.001108,0.02684,0.0,-1.0,0.00108,20.0,0.0
76,77.0,-76.0,-77.056,0.2642,0.07654,0.001128,0.02567,0.0,-1.0,0.00103,20.0,0.0
77,78.0,-77.0,-75.734,0.2655,0.07922,0.001147,0.02466,0.0,-1.0,0.000988,20.0,0.0
78,79.0,-78.0,-74.439,0.2672,0.0853,0.001175,0.024,0.0,-1.0,0.000962,20.0,0.0
79,80.0,-79.0,-73.17,0.2688,0.0915,0.001203,0.02338,0.0,-1.0,0.000937,20.0,0.0
80,81.0,-80.0,-71.927,0.2705,0.09757,0.00123,0.0225,0.0,-1.0,0.000901,20.0,0.0
81,82.0,-81.0,-70.708,0.2721,0.1035,0.001257,0.02137,0.0,-1.0,0.000856,20.0,0.0
82,83.0,-82.0,-69.513,0.2736,0.1094,0.001283,0.02,0.0,-1.0,0.000801,20.0,0.0
83,84.0,-83.0,-68.342,0.2752,0.1151,0.001309,0.01843,0.0,-1.0,0.000738,20.0,0.0
84,85.0,-84.0,-67.193,0.2767,0.1207,0.001335,0.01665,0.0,-1.0,0.000667,20.0,0.0
85,86.0,-85.0,-66.065,0.2782,0.1262,0.00136,0.0147,0.0,-1.0,0.000589,20.0,0.0
86,87.0,-86.0,-64.959,0.2796,0.1316,0.001384,0.01258,0.0,-1.0,0.000504,20.0,0.0
87,88.0,-87.0,-63.874,0.281,0.1369,0.001408,0.01031,0.0,-1.0,0.000413,20.0,0.0
88,89.0,-88.0,-62.808,0.2824,0.1421,0.001431,0.007897,0.0,-1.0,0.000316,20.0,0.0
89,90.0,-89.0,-61.762,0.2838,0.1472,0.001454,0.005359,0.0,-1.0,0.000215,20.0,0.0
90,91.0,-90.0,-60.735,0.2851,0.1523,0.001477,0.002712,0.0,-1.0,0.000109,20.0,0.0
91,92.0,-91.0,-59.726,0.2865,0.1586,0.001501,-6.702e-05,0.0,-1.0,-2.69e-06,20.0,0.0
92,93.0,-92.0,-58.735,0.2882,0.1697,0.001532,-0.003066,0.0,-1.0,-0.000123,20.0,0.0
93,94.0,-93.0,-57.762,0.2898,0.1806,0.001563,-0.006348,0.0,-1.0,-0.000254,20.0,0.0
94,95.0,-94.0,-56.805,0.2914,0.1913,0.001593,-0.009907,0.0,-1.0,-0.000397,20.0,0.0
95,96.0,-95.0,-55.865,0.293,0.2018,0.001622,-0.01372,0.0,-1.0,-0.00055,20.0,0.0
96,97.0,-96.0,-54.941,0.2946,0.2122,0.001651,-0.01775,0.0,-1.0,-0.000711,20.0,0.0
97,98.0,-97.0,-54.032,0.2961,0.2224,0.00168,-0.02201,0.0,-1.0,-0.000882,20.0,0.0
98,99.0,-98.0,-53.138,0.2976,0.2324,0.001708,-0.02646,0.0,-1.0,-0.00106,20.0,0.0
99,100.0,-99.0,-52.26,0.2991,0.2422,0.001735,-0.03109,0.0,-1.0,-0.00125,20.0,0.0
100,101.0,-100.0,-51.395,0.3005,0.2519,0.001762,-0.03345,0.0,-1.0,-0.00134,20.0,0.0
105,1.0,0.0,-721.468,0.135,5.416e-05,4.475e-05,0.1,0.0,-1.0,0.00401,20.0,0.1
106,2.0,-1.0,-469.974,0.1501,0.0002235,8.59e-05,0.02153,0.0,-1.0,0.000863,20.0,0.1
107,3.0,-2.0,-437.08,0.1533,0.0002961,9.71e-05,0.00665,0.0,-1.0,0.000266,20.0,0.1
108,4.0,-3.0,-420.152,0.1549,0.0003335,0.0001029,0.004896,0.0,-1.0,0.000196,20.0,0.1
109,5.0,-4.0,-405.487,0.1563,0.0003658,0.0001078,0.004843,0.0,-1.0,0.000194,20.0,0.1
110,6.0,-5.0,-391.608,0.1576,0.0003965,0.0001126,0.005031,0.0,-1.0,0.000202,20.0,0.1
111,7.0,-6.0,-378.46,0.1592,0.000452,0.0001189,0.005376,0.0,-1.0,0.000215,20.0,0.1
112,8.0,-7.0,-366.027,0.1609,0.0005274,0.0001264,0.005826,0.0,-1.0,0.000233,20.0,0.1
113,9.0,-8.0,-354.275,0.1625,0.0005986,0.0001336,0.006246,0.0,-1.0,0.00025,20.0,0.1
114,10.0,-9.0,-343.094,0.164,0.0006663,0.0001404,0.006593,0.0,-1.0,0.000264,20.0,0.1
115,11.0,-10.0,-332.436,0.1655,0.0007309,0.0001469,0.006871,0.0,-1.0,0.000275,20.0,0.1
116,12.0,-11.0,-322.255,0.1669,0.0007926,0.000153,0.007105,0.0,-1.0,0.000285,20.0,0.1
117,13.0,-12.0,-312.479,0.1682,0.0008519,0.000159,0.007351,0.0,-1.0,0.000295,20.0,0.1
118,14.0,-13.0,-303.09,0.1696,0.0009328,0.0001658,0.007744,0.0,-1.0,0.00031,20.0,0.1
119,15.0,-14.0,-294.142,0.1714,0.001081,0.0001754,0.008296,0.0,-1.0,0.000332,20.0,0.1
120,16.0,-15.0,-285.677,0.173,0.001221,0.0001845,0.008859,0.0,-1.0,0.000355,20.0,0.1
121,17.0,-16.0,-277.588,0.1746,0.001355,0.0001932,0.009351,0.0,-1.0,0.000375,20.0,0.1
122,18.0,-17.0,-269.838,0.1761,0.001483,0.0002016,0.009754,0.0,-1.0,0.000391,20.0,0.1
123,19.0,-18.0,-262.405,0.1775,0.001606,0.0002096,0.01008,0.0,-1.0,0.000404,20.0,0.1
124,20.0,-19.0,-255.262,0.1789,0.001724,0.0002173,0.01036,0.0,-1.0,0.000415,20.0,0.1
125,21.0,-20.0,-248.373,0.1802,0.001838,0.0002247,0.01064,0.0,-1.0,0.000426,20.0,0.1
126,22.0,-21.0,-241.685,0.1816,0.001957,0.0002321,0.01109,0.0,-1.0,0.000444,20.0,0.1
127,23.0,-22.0,-235.267,0.1833,0.002245,0.0002443,0.01174,0.0,-1.0,0.00047,20.0,0.1
128,24.0,-23.0,-229.185,0.185,0.002517,0.0002557,0.01244,0.0,-1.0,0.000499,20.0,0.1
129,25.0,-24.0,-223.355,0.1866,0.002778,0.0002668,0.01309,0.0,-1.0,0.000524,20.0,0.1
130,26.0,-25.0,-217.745,0.1881,0.003029,0.0002774,0.01363,0.0,-1.0,0.000546,20.0,0.1
131,27.0,-26.0,-212.338,0.1896,0.003271,0.0002876,0.01408,0.0,-1.0,0.000564,20.0,0.1
132,28.0,-27.0,-207.123,0.1911,0.003504,0.0002974,0.01445,0.0,-1.0,0.000579,20.0,0.1
133,29.0,-28.0,-202.081,0.1924,0.00373,0.0003069,0.01478,0.0,-1.0,0.000592,20.0,0.1
134,30.0,-29.0,-197.188,0.1938,0.003949,0.0003162,0.01514,0.0,-1.0,0.000606,20.0,0.1
135,31.0,-30.0,-192.408,0.1951,0.004163,0.0003252,0.01559,0.0,-1.0,0.000624,20.0,0.1
136,32.0,-31.0,-187.82,0.1968,0.004666,0.0003393,0.01625,0.0,-1.0,0.000651,20.0,0.1
137,33.0,-32.0,-183.437,0.1985,0.00519,0.0003537,0.01708,0.0,-1.0,0.000684,20.0,0.1
138,34.0,-33.0,-179.224,0.2001,0.005695,0.0003674,0.01785,0.0,-1.0,0.000715,20.0,0.1
139,35.0,-34.0,-175.156,0.2017,0.006182,0.0003807,0.01853,0.0,-1.0,0.000742,20.0,0.1
140,36.0,-35.0,-171.221,0.2032,0.006653,0.0003936,0.01909,0.0,-1.0,0.000765,20.0,0.1
141,37.0,-36.0,-167.41,0.2047,0.007109,0.000406,0.01955,0.0,-1.0,0.000783,20.0,0.1
142,38.0,-37.0,-163.714,0.2061,0.007551,0.0004181,0.01993,0.0,-1.0,0.000799,20.0,0.1
143,39.0,-38.0,-160.125,0.2075,0.007981,0.0004298,0.02028,0.0,-1.0,0.000813,20.0,0.1
144,40.0,-39.0,-156.628,0.2088,0.0084,0.0004412,0.02065,0.0,-1.0,0.000827,20.0,0.1
145,41.0,-40.0,-153.205,0.2101,0.00881,0.0004524,0.02109,0.0,-1.0,0.000845,20.0,0.1
146,42.0,-41.0,-149.889,0.2117,0.009617,0.000468,0.02174,0.0,-1.0,0.000871,20.0,0.1
147,43.0,-42.0,-146.701,0.2134,0.01062,0.0004857,0.02255,0.0,-1.0,0.000904,20.0,0.1
148,44.0,-43.0,-143.633,0.2151,0.01159,0.0005027,0.02336,0.0,-1.0,0.000936,20.0,0.1
149,45.0,-44.0,-140.664,0.2167,0.01252,0.0005191,0.02408,0.0,-1.0,0.000965,20.0,0.1
150,46.0,-45.0,-137.783,0.2182,0.01343,0.0005351,0.02469,0.0,-1.0,0.000989,20.0,0.1
151,47.0,-46.0,-134.984,0.2197,0.01432,0.0005506,0.02518,0.0,-1.0,0.00101,20.0,0.1
152,48.0,-47.0,-132.261,0.2212,0.01517,0.0005657,0.02557,0.0,-1.0,0.00102,20.0,0.1
153,49.0,-48.0,-129.61,0.2226,0.01601,0.0005804,0.02588,0.0,-1.0,0.00104,20.0,0.1
154,50.0,-49.0,-127.025,0.224,0.01682,0.0005947,0.02615,0.0,-1.0,0.00105,20.0,0.1
155,51.0,-50.0,-124.499,0.2253,0.01762,0.0006087,0.02643,0.0,-1.0,0.00106,20.0,0.1
156,52.0,-51.0,-122.024,0.2267,0.0184,0.0006224,0.02675,0.0,-1.0,0.00107,20.0,0.1
157,53.0,-52.0,-119.606,0.2281,0.01958,0.0006389,0.02723,0.0,-1.0,0.00109,20.0,0.1
158,54.0,-53.0,-117.265,0.2299,0.02148,0.0006603,0.02784,0.0,-1.0,0.00112,20.0,0.1
159,55.0,-54.0,-115.008,0.2315,0.02331,0.0006809,0.02847,0.0,-1.0,0.00114,20.0,0.1
160,56.0,-55.0,-112.819,0.2331,0.02509,0.000701,0.02903,0.0,-1.0,0.00116,20.0,0.1
161,57.0,-56.0,-110.69,0.2347,0.02682,0.0007204,0.0295,0.0,-1.0,0.00118,20.0,0.1
162,58.0,-57.0,-108.616,0.2362,0.0285,0.0007394,0.02985,0.0,-1.0,0.0012,20.0,0.1
163,59.0,-58.0,-106.593,0.2377,0.03014,0.0007579,0.03008,0.0,-1.0,0.00121,20.0,0.1
164,60.0,-59.0,-104.618,0.2392,0.03175,0.000776,0.0302,0.0,-1.0,0.00121,20.0,0.1
165,61.0,-60.0,-102.688,0.2406,0.03331,0.0007936,0.03024,0.0,-1.0,0.00121,20.0,0.1
166,62.0,-61.0,-100.801,0.242,0.03485,0.0008109,0.03023,0.0,-1.0,0.00121,20.0,0.1
167,63.0,-62.0,-98.952,0.2433,0.03635,0.0008278,0.0302,0.0,-1.0,0.00121,20.0,0.1
168,64.0,-63.0,-97.138,0.2447,0.03782,0.0008444,0.03019,0.0,-1.0,0.00121,20.0,0.1
169,65.0,-64.0,-95.356,0.246,0.03939,0.0008612,0.03022,0.0,-1.0,0.00121,20.0,0.1
170,66.0,-65.0,-93.621,0.2477,0.04291,0.0008865,0.03028,0.0,-1.0,0.00121,20.0,0.1
171,67.0,-66.0,-91.942,0.2494,0.04632,0.000911,0.03034,0.0,-1.0,0.00122,20.0,0.1
172,68.0,-67.0,-90.309,0.251,0.04963,0.0009347,0.03035,0.0,-1.0,0.00122,20.0,0.1
173,69.0,-68.0,-88.717,0.2526,0.05287,0.0009579,0.03028,0.0,-1.0,0.00121,20.0,0.1
174,70.0,-69.0,-87.162,0.2542,0.05602,0.0009805,0.03008,0.0,-1.0,0.00121,20.0,0.1
175,71.0,-70.0,-85.641,0.2557,0.05911,0.001003,0.02977,0.0,-1.0,0.00119,20.0,0.1
176,72.0,-71.0,-84.153,0.2571,0.06213,0.001024,0.02933,0.0,-1.0,0.00117,20.0,0.1
177,73.0,-72.0,-82.696,0.2586,0.06509,0.001046,0.02877,0.0,-1.0,0.00115,20.0,0.1
178,74.0,-73.0,-81.268,0.26,0.06799,0.001066,0.02812,0.0,-1.0,0.00113,20.0,0.1
179,75.0,-74.0,-79.868,0.2614,0.07083,0.001087,0.0274,0.0,-1.0,0.0011,20.0,0.1
180,76.0,-75.0,-78.494,0.2628,0.07362,0.001107,0.02661,0.0,-1.0,0.00107,20.0,0.1
181,77.0,-76.0,-77.145,0.2641,0.07636,0.001126,0.02579,0.0,-1.0,0.00103,20.0,0.1
182,78.0,-77.0,-75.818,0.2654,0.07905,0.001146,0.02494,0.0,-1.0,0.000999,20.0,0.1
183,79.0,-78.0,-74.519,0.2671,0.08491,0.001173,0.02392,0.0,-1.0,0.000958,20.0,0.1
184,80.0,-79.0,-73.254,0.2687,0.09109,0.001201,0.0227,0.0,-1.0,0.000909,20.0,0.1
185,81.0,-80.0,-72.02,0.2704,0.09712,0.001228,0.0214,0.0,-1.0,0.000857,20.0,0.1
186,82.0,-81.0,-70.812,0.2719,0.103,0.001255,0.01998,0.0,-1.0,0.000801,20.0,0.1
187,83.0,-82.0,-69.631,0.2735,0.1088,0.001281,0.01843,0.0,-1.0,0.000738,20.0,0.1
188,84.0,-83.0,-68.473,0.275,0.1145,0.001306,0.01671,0.0,-1.0,0.00067,20.0,0.1
189,85.0,-84.0,-67.338,0.2765,0.12,0.001331,0.01479,0.0,-1.0,0.000593,20.0,0.1
190,86.0,-85.0,-66.226,0.2779,0.1254,0.001356,0.01264,0.0,-1.0,0.000506,20.0,0.1
191,87.0,-86.0,-65.136,0.2794,0.1308,0.00138,0.01019,0.0,-1.0,0.000408,20.0,0.1
192,88.0,-87.0,-64.069,0.2808,0.136,0.001404,0.007353,0.0,-1.0,0.000295,20.0,0.1
193,89.0,-88.0,-63.027,0.2821,0.1411,0.001427,0.004008,0.0,-1.0,0.000161,20.0,0.1
194,90.0,-89.0,-62.012,0.2835,0.146,0.001449,-3.698e-05,0.0,-1.0,-1.48e-06,20.0,0.1
195,91.0,-90.0,-61.027,0.2848,0.1508,0.001471,-0.005043,0.0,-1.0,-0.000202,20.0,0.1
196,92.0,-91.0,-60.078,0.286,0.1555,0.001492,-0.01137,0.0,-1.0,-0.000455,20.0,0.1
197,93.0,-92.0,-59.171,0.2875,0.1648,0.001519,-0.02042,0.0,-1.0,-0.000818,20.0,0.1
198,94.0,-93.0,-58.324,0.2889,0.1743,0.001545,-0.03281,0.0,-1.0,-0.00131,20.0,0.1
199,95.0,-94.0,-57.547,0.2902,0.183,0.00157,-0.04819,0.0,-1.0,-0.00193,20.0,0.1
200,96.0,-95.0,-56.85,0.2914,0.1908,0.001592,-0.06704,0.0,-1.0,-0.00269,20.0,0.1
201,97.0,-96.0,-56.248,0.2924,0.1975,0.00161,-0.08961,0.0,-1.0,-0.00359,20.0,0.1
202,98.0,-97.0,-55.757,0.2932,0.203,0.001626,-0.1158,0.0,-1.0,-0.00464,20.0,0.1
203,99.0,-98.0,-55.39,0.2938,0.2071,0.001637,-0.1452,0.0,-1.0,-0.00582,20.0,0.1
204,100.0,-99.0,-55.161,0.2942,0.2097,0.001644,-0.177,0.0,-1.0,-0.00709,20.0,0.1
205,101.0,-100.0,-55.081,0.2943,0.2106,0.001647,-0.1934,0.0,-1.0,-0.00775,20.0,0.1
210,1.0,0.0,-1060.717,0.124,1.467e-05,2.474e-05,0.1,0.0,-1.0,0.00401,20.0,0.2
211,2.0,-1.0,-511.798,0.1469,0.0001679,7.57e-05,0.03252,0.0,-1.0,0.0013,20.0,0.2
212,3.0,-2.0,-443.903,0.1526,0.0002813,9.482e-05,0.01083,0.0,-1.0,0.000434,20.0,0.2
213,4.0,-3.0,-421.241,0.1548,0.0003311,0.0001025,0.005883,0.0,-1.0,0.000236,20.0,0.2
214,5.0,-4.0,-405.512,0.1563,0.0003658,0.0001078,0.00507,0.0,-1.0,0.000203,20.0,0.2
215,6.0,-5.0,-391.381,0.1577,0.000397,0.0001127,0.005106,0.0,-1.0,0.000205,20.0,0.2
216,7.0,-6.0,-378.147,0.1592,0.0004539,0.0001191,0.005414,0.0,-1.0,0.000217,20.0,0.2
217,8.0,-7.0,-365.709,0.1609,0.0005293,0.0001266,0.005836,0.0,-1.0,0.000234,20.0,0.2
218,9.0,-8.0,-353.999,0.1625,0.0006003,0.0001338,0.006236,0.0,-1.0,0.00025,20.0,0.2
219,10.0,-9.0,-342.868,0.164,0.0006677,0.0001405,0.006578,0.0,-1.0,0.000264,20.0,0.2
220,11.0,-10.0,-332.247,0.1655,0.0007321,0.000147,0.006865,0.0,-1.0,0.000275,20.0,0.2
221,12.0,-11.0,-322.075,0.1669,0.0007937,0.0001532,0.007126,0.0,-1.0,0.000285,20.0,0.2
222,13.0,-12.0,-312.266,0.1682,0.0008532,0.0001591,0.007404,0.0,-1.0,0.000297,20.0,0.2
223,14.0,-13.0,-302.827,0.1697,0.0009372,0.0001661,0.007807,0.0,-1.0,0.000313,20.0,0.2
224,15.0,-14.0,-293.856,0.1714,0.001086,0.0001757,0.008331,0.0,-1.0,0.000334,20.0,0.2
225,16.0,-15.0,-285.411,0.173,0.001225,0.0001848,0.008854,0.0,-1.0,0.000355,20.0,0.2
226,17.0,-16.0,-277.361,0.1746,0.001358,0.0001935,0.009325,0.0,-1.0,0.000374,20.0,0.2
227,18.0,-17.0,-269.651,0.1761,0.001486,0.0002018,0.009726,0.0,-1.0,0.00039,20.0,0.2
228,19.0,-18.0,-262.245,0.1775,0.001608,0.0002097,0.01007,0.0,-1.0,0.000403,20.0,0.2
229,20.0,-19.0,-255.108,0.1789,0.001726,0.0002174,0.01039,0.0,-1.0,0.000416,20.0,0.2
230,21.0,-20.0,-248.196,0.1803,0.001841,0.0002249,0.01072,0.0,-1.0,0.00043,20.0,0.2
231,22.0,-21.0,-241.469,0.1816,0.001967,0.0002326,0.0112,0.0,-1.0,0.000449,20.0,0.2
232,23.0,-22.0,-235.025,0.1834,0.002255,0.0002447,0.01182,0.0,-1.0,0.000473,20.0,0.2
233,24.0,-23.0,-228.949,0.1851,0.002527,0.0002562,0.01245,0.0,-1.0,0.000499,20.0,0.2
234,25.0,-24.0,-223.145,0.1867,0.002787,0.0002672,0.01305,0.0,-1.0,0.000523,20.0,0.2
235,26.0,-25.0,-217.565,0.1882,0.003037,0.0002777,0.01358,0.0,-1.0,0.000544,20.0,0.2
236,27.0,-26.0,-212.186,0.1897,0.003278,0.0002879,0.01404,0.0,-1.0,0.000563,20.0,0.2
237,28.0,-27.0,-206.986,0.1911,0.00351,0.0002977,0.01445,0.0,-1.0,0.000579,20.0,0.2
238,29.0,-28.0,-201.944,0.1925,0.003736,0.0003072,0.01484,0.0,-1.0,0.000595,20.0,0.2
239,30.0,-29.0,-197.034,0.1938,0.003956,0.0003165,0.01526,0.0,-1.0,0.000611,20.0,0.2
240,31.0,-30.0,-192.225,0.1951,0.004171,0.0003255,0.01573,0.0,-1.0,0.00063,20.0,0.2
241,32.0,-31.0,-187.619,0.1969,0.00469,0.00034,0.01635,0.0,-1.0,0.000655,20.0,0.2
242,33.0,-32.0,-183.24,0.1986,0.005214,0.0003543,0.0171,0.0,-1.0,0.000685,20.0,0.2
243,34.0,-33.0,-179.044,0.2002,0.005716,0.000368,0.0178,0.0,-1.0,0.000713,20.0,0.2
244,35.0,-34.0,-175.0,0.2017,0.0062,0.0003812,0.01844,0.0,-1.0,0.000739,20.0,0.2
